AxIS Spike File,C:\Users\zzh20\OneDrive - University of Cambridge\Deane Lab\Experiment data\20250625_MEA_LGI2 KD neurons\Plate 2\20251008_LGI2 KD_Plate 2_D32N(000).spk
File Type,24-well

Analysis Start,0.000000
Analysis End,441.000000
Active Electrode Criterion (spks/min), 5
Minimum Covered Resistance (kOhms),18
Remove Coincident Artifacts,False

Electrode Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,5.000000
    Max ISI (ms),100.000000

Network Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,50.000000
    Max ISI (ms),100.000000
    Min # of Electrodes (%),35.000000

Synchrony Settings,
    Synchrony Window,20.000000

Average Network Burst Analysis Settings,
    Number of network bursts vary by well
    Network Burst Window Start (ms),0.000000
    Network Burst Window End (ms),500.000000
    Bin Size (ms),1.000000

Well Averages,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,
Treatment/ID,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,
    IBI Coefficient of Variation - Std,0.195220,0.136211,0.106647, , , ,0.182509,0.174090,0.137043, , , ,0.105124,0.120338,0.092405, ,0.000000, ,0.187888,0.167169,0.254787, , , 
    Burst Percentage - Avg,81.937690,82.681103,83.842384, ,0.000000,0.000000,80.663912,78.200092,86.176721,0.000000,0.000000, ,84.423341,85.911368,88.366152,0.000000,46.968688, ,81.259932,83.300922,84.480660,0.000000,0.000000,0.000000
    Burst Percentage - Std,23.459961,16.734226,23.130432, ,0.000000, ,23.193400,28.674730,24.084333,0.000000, , ,12.793801,24.534283,23.937692, , , ,22.849084,23.925408,18.084054, , ,0.000000
Network Burst Metrics
    Number of Network Bursts,16.000000,24.000000,28.000000,0.000000,0.000000,0.000000,13.000000,27.000000,30.000000,0.000000,0.000000,0.000000,14.000000,24.000000,31.000000,0.000000,0.000000,0.000000,19.000000,24.000000,30.000000,0.000000,0.000000,0.000000
    Network Burst Frequency,0.036281,0.054422,0.063492, , , ,0.029478,0.061224,0.068027, , , ,0.031746,0.054422,0.070295, , , ,0.043084,0.054422,0.068027, , , 
    Network Burst Duration - Avg (sec),3.321335,2.190193,2.217303, , , ,2.753046,2.099087,1.895923, , , ,2.405131,2.369363,1.848895, , , ,2.583331,2.676410,2.436125, , , 
    Network Burst Duration - Std (sec),0.451688,0.246261,0.310338, , , ,0.338177,0.178723,0.218912, , , ,0.385948,0.160470,0.134339, , , ,0.562695,0.289150,0.363220, , , 
    Number of Spikes per Network Burst - Avg,1457.125000,904.625000,1118.392857, , , ,1369.153846,852.037037,1581.766667, , , ,1310.714286,1812.958333,1550.709677, , , ,1205.842105,1374.250000,1086.166667, , , 
    Number of Spikes per Network Burst - Std,35.264477,34.202482,42.684319, , , ,26.156090,17.885279,93.824739, , , ,51.471319,38.514231,42.830825, , , ,578.886696,31.548789,36.266336, , , 
    Mean ISI within Network Burst - Avg (sec),0.002285,0.002426,0.001987, , , ,0.002015,0.002467,0.001204, , , ,0.001835,0.001308,0.001195, , , ,0.006560,0.001949,0.002245, , , 
    Mean ISI within Network Burst - Std (sec),0.000340,0.000278,0.000291, , , ,0.000270,0.000212,0.000160, , , ,0.000274,0.000094,0.000103, , , ,0.010859,0.000202,0.000320, , , 
    Median ISI within Network Burst - Avg (sec),0.000535,0.000690,0.000586, , , ,0.000560,0.000739,0.000421, , , ,0.000509,0.000413,0.000449, , , ,0.004429,0.000570,0.000625, , , 
    Median ISI within Network Burst - Std (sec),0.000038,0.000057,0.000054, , , ,0.000033,0.000046,0.000051, , , ,0.000040,0.000030,0.000040, , , ,0.009188,0.000027,0.000043, , , 
    Median/Mean ISI within Network Burst - Avg,0.237984,0.286516,0.298565, , , ,0.281641,0.301568,0.352546, , , ,0.281973,0.317750,0.377525, , , ,0.360389,0.295649,0.282657, , , 
    Median/Mean ISI within Network Burst - Std,0.033251,0.027327,0.037204, , , ,0.034144,0.029852,0.037508, , , ,0.040250,0.035231,0.038008, , , ,0.214772,0.034478,0.033495, , , 
    Number of Elecs Participating in Burst - Avg,15.687500,15.750000,15.821429, , , ,15.692308,14.777778,15.866667, , , ,16.000000,15.166667,15.741935, , , ,14.947368,15.333333,15.966667, , , 
    Number of Elecs Participating in Burst - Std,0.478714,0.442326,0.390021, , , ,0.480384,0.506370,0.345746, , , ,0.000000,0.380693,0.444803, , , ,1.393385,0.481543,0.182574, , , 
    Number of Spikes per Network Burst per Channel - Avg,92.968229,57.476389,70.723958, , , ,87.336859,57.708025,99.745556, , , ,81.919643,119.605729,98.597581, , , ,77.922807,89.698090,68.036250, , , 
    Number of Spikes per Network Burst per Channel - Std,3.673013,2.616405,3.069071, , , ,3.475500,1.921846,6.419173, , , ,3.216957,3.875353,4.223659, , , ,36.940549,3.179224,2.411836, , , 
    Network Burst Percentage,93.375521,95.441357,96.818575, , , ,92.906358,97.161803,97.507500, , , ,92.822095,97.529868,99.060336, , , ,93.418960,96.023058,96.791920, , , 
    Network IBI Coefficient of Variation,0.052468,0.034478,0.041451, , , ,0.061743,0.070792,0.090719, , , ,0.109003,0.057318,0.070379, , , ,0.376634,0.054208,0.047675, , , 
    Network Normalized Duration IQR,0.093188,0.132190,0.127546, , , ,0.118887,0.105948,0.104097, , , ,0.195894,0.050484,0.059855, , , ,0.205325,0.110332,0.208744, , , 
Synchrony Metrics
    Area Under Normalized Cross-Correlation,0.465955,0.429753,0.418939,0.000000,0.000000,0.000000,0.392429,0.414029,0.509659,0.000000,0.000000,0.000000,0.523267,0.467871,0.520306,0.000000,0.000000,0.000000,0.434661,0.424568,0.412381,0.000000,0.000000,0.066675
    Area Under Cross-Correlation,13.514324,9.888246,16.338171,0.000000,0.000000,0.000000,9.790174,10.093065,32.368122,0.000000,0.000000,0.000000,11.144501,29.665325,31.945295,0.000000,0.000000,0.000000,13.902929,17.498110,15.835317,0.000000,0.000000,0.000246
    Full Width at Half Height of Normalized Cross-Correlation,51.000000,61.000000,60.000000, , , ,62.000000,58.000000,45.000000, , , ,36.000000,55.000000,49.000000, , , ,57.000000,55.000000,64.000000, , ,1.000000
    Full Width at Half Height of Cross-Correlation,271.000000,282.000000,296.000000, , , ,462.000000,249.000000,360.000000, , , ,218.000000,514.000000,358.000000, , , ,404.000000,454.000000,368.000000, , ,1.000000
    Synchrony Index, , , , , , , , , , , , , , , , , , , , , , , , 
    Kreuz SPIKE Distance, , , , , , , , , , , , , , , , , , , , , , , , 
Average Network Burst Metrics
    Start Electrode,14.000000,22.000000,32.000000, , , ,24.000000,22.000000,13.000000, , , ,14.000000,32.000000,42.000000, , , ,13.000000,13.000000,43.000000, , , 
    Percent Bursts with Start Electrode,37.500000,16.666667,32.142857, , , ,23.076923,18.518519,23.333333, , , ,28.571429,20.833333,25.806452, , , ,31.578947,20.833333,23.333333, , , 
    Burst Peak (Max Spikes per sec),1000.000000,2000.000000,1857.142857, , , ,2076.923077,1851.851852,2700.000000, , , ,2500.000000,2875.000000,3709.677419, , , ,421.052632,1625.000000,1333.333333, , , 
    Time to Burst Peak (ms),262.500000,284.500000,256.500000, , , ,440.500000,392.500000,212.500000, , , ,118.500000,396.500000,84.500000, , , ,486.500000,460.500000,452.500000, , , 
Viability Metrics
    Resistance - Avg (kOhms),27.484466,26.497314,26.899745, , , ,27.132419,27.293191,30.049843, , , ,26.823222,32.289195,29.621104, , , ,26.320933,27.447212,29.129908, , , 
    Resistance - Std (kOhms),4.209413,2.707884,3.494171, , , ,4.143103,4.414820,4.137777, , , ,2.374569,3.079237,3.695049, , , ,1.622476,3.850364,2.955054, , , 
    Number of Covered Electrodes,15.000000,15.000000,15.000000, , , ,15.000000,15.000000,15.000000, , , ,15.000000,15.000000,15.000000, , , ,15.000000,15.000000,15.000000, , , 
    Weighted Mean Resistance (kOhms),27.484466,26.497314,26.899745, , , ,27.132419,27.293191,30.049843, , , ,26.823222,32.289195,29.621104, , , ,26.320933,27.447212,29.129908, , , 

Measurement,A1_11,A1_12,A1_13,A1_14,A1_21,A1_22,A1_23,A1_24,A1_31,A1_32,A1_33,A1_34,A1_41,A1_42,A1_43,A1_44,A2_11,A2_12,A2_13,A2_14,A2_21,A2_22,A2_23,A2_24,A2_31,A2_32,A2_33,A2_34,A2_41,A2_42,A2_43,A2_44,A3_11,A3_12,A3_13,A3_14,A3_21,A3_22,A3_23,A3_24,A3_31,A3_32,A3_33,A3_34,A3_41,A3_42,A3_43,A3_44,A4_11,A4_12,A4_13,A4_14,A4_21,A4_22,A4_23,A4_24,A4_31,A4_32,A4_33,A4_34,A4_41,A4_42,A4_43,A4_44,A5_11,A5_12,A5_13,A5_14,A5_21,A5_22,A5_23,A5_24,A5_31,A5_32,A5_33,A5_34,A5_41,A5_42,A5_43,A5_44,A6_11,A6_12,A6_13,A6_14,A6_21,A6_22,A6_23,A6_24,A6_31,A6_32,A6_33,A6_34,A6_41,A6_42,A6_43,A6_44,B1_11,B1_12,B1_13,B1_14,B1_21,B1_22,B1_23,B1_24,B1_31,B1_32,B1_33,B1_34,B1_41,B1_42,B1_43,B1_44,B2_11,B2_12,B2_13,B2_14,B2_21,B2_22,B2_23,B2_24,B2_31,B2_32,B2_33,B2_34,B2_41,B2_42,B2_43,B2_44,B3_11,B3_12,B3_13,B3_14,B3_21,B3_22,B3_23,B3_24,B3_31,B3_32,B3_33,B3_34,B3_41,B3_42,B3_43,B3_44,B4_11,B4_12,B4_13,B4_14,B4_21,B4_22,B4_23,B4_24,B4_31,B4_32,B4_33,B4_34,B4_41,B4_42,B4_43,B4_44,B5_11,B5_12,B5_13,B5_14,B5_21,B5_22,B5_23,B5_24,B5_31,B5_32,B5_33,B5_34,B5_41,B5_42,B5_43,B5_44,B6_11,B6_12,B6_13,B6_14,B6_21,B6_22,B6_23,B6_24,B6_31,B6_32,B6_33,B6_34,B6_41,B6_42,B6_43,B6_44,C1_11,C1_12,C1_13,C1_14,C1_21,C1_22,C1_23,C1_24,C1_31,C1_32,C1_33,C1_34,C1_41,C1_42,C1_43,C1_44,C2_11,C2_12,C2_13,C2_14,C2_21,C2_22,C2_23,C2_24,C2_31,C2_32,C2_33,C2_34,C2_41,C2_42,C2_43,C2_44,C3_11,C3_12,C3_13,C3_14,C3_21,C3_22,C3_23,C3_24,C3_31,C3_32,C3_33,C3_34,C3_41,C3_42,C3_43,C3_44,C4_11,C4_12,C4_13,C4_14,C4_21,C4_22,C4_23,C4_24,C4_31,C4_32,C4_33,C4_34,C4_41,C4_42,C4_43,C4_44,C5_11,C5_12,C5_13,C5_14,C5_21,C5_22,C5_23,C5_24,C5_31,C5_32,C5_33,C5_34,C5_41,C5_42,C5_43,C5_44,C6_11,C6_12,C6_13,C6_14,C6_21,C6_22,C6_23,C6_24,C6_31,C6_32,C6_33,C6_34,C6_41,C6_42,C6_43,C6_44,D1_11,D1_12,D1_13,D1_14,D1_21,D1_22,D1_23,D1_24,D1_31,D1_32,D1_33,D1_34,D1_41,D1_42,D1_43,D1_44,D2_11,D2_12,D2_13,D2_14,D2_21,D2_22,D2_23,D2_24,D2_31,D2_32,D2_33,D2_34,D2_41,D2_42,D2_43,D2_44,D3_11,D3_12,D3_13,D3_14,D3_21,D3_22,D3_23,D3_24,D3_31,D3_32,D3_33,D3_34,D3_41,D3_42,D3_43,D3_44,D4_11,D4_12,D4_13,D4_14,D4_21,D4_22,D4_23,D4_24,D4_31,D4_32,D4_33,D4_34,D4_41,D4_42,D4_43,D4_44,D5_11,D5_12,D5_13,D5_14,D5_21,D5_22,D5_23,D5_24,D5_31,D5_32,D5_33,D5_34,D5_41,D5_42,D5_43,D5_44,D6_11,D6_12,D6_13,D6_14,D6_21,D6_22,D6_23,D6_24,D6_31,D6_32,D6_33,D6_34,D6_41,D6_42,D6_43,D6_44,
Activity Metrics
    Number of Spikes,1827.000000,1980.000000,2407.000000,2516.000000,1086.000000,715.000000,494.000000,638.000000,3923.000000,2468.000000,1518.000000,695.000000,19.000000,2889.000000,1026.000000,767.000000,1927.000000,1183.000000,1264.000000,1676.000000,3546.000000,591.000000,1233.000000,2809.000000,2623.000000,920.000000,851.000000,980.000000,41.000000,728.000000,1019.000000,1357.000000,2699.000000,881.000000,666.000000,1814.000000,3850.000000,2111.000000,2014.000000,941.000000,1274.000000,3173.000000,2962.000000,488.000000,35.000000,1730.000000,4849.000000,2857.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3362.000000,1076.000000,399.000000,2103.000000,1852.000000,813.000000,1437.000000,1215.000000,828.000000,2310.000000,489.000000,1206.000000,18.000000,685.000000,1154.000000,211.000000,2752.000000,2179.000000,2733.000000,263.000000,4791.000000,1001.000000,2070.000000,1590.000000,1505.000000,986.000000,38.000000,1309.000000,2.000000,969.000000,520.000000,969.000000,1555.000000,1425.000000,6406.000000,3822.000000,3810.000000,2105.000000,6208.000000,3675.000000,7027.000000,3278.000000,3135.000000,1466.000000,45.000000,2227.000000,1083.000000,1399.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,585.000000,568.000000,867.000000,1505.000000,1663.000000,945.000000,430.000000,1347.000000,1689.000000,1616.000000,3010.000000,2197.000000,73.000000,1167.000000,1307.000000,800.000000,3598.000000,4075.000000,1492.000000,1603.000000,3613.000000,4261.000000,790.000000,3330.000000,3727.000000,3728.000000,2810.000000,2911.000000,4.000000,2103.000000,4535.000000,2033.000000,710.000000,2173.000000,6077.000000,952.000000,1637.000000,3032.000000,5270.000000,1242.000000,2854.000000,5209.000000,2076.000000,3753.000000,34.000000,6683.000000,4635.000000,2191.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,32.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3002.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1803.000000,611.000000,1730.000000,2320.000000,930.000000,2197.000000,1117.000000,2830.000000,1776.000000,1359.000000,842.000000,1187.000000,13.000000,1410.000000,2681.000000,1719.000000,1387.000000,2506.000000,2917.000000,637.000000,863.000000,4269.000000,1675.000000,3196.000000,4521.000000,5658.000000,1315.000000,2349.000000,9.000000,805.000000,1071.000000,1170.000000,1700.000000,3852.000000,430.000000,893.000000,1570.000000,3676.000000,2462.000000,2528.000000,2220.000000,2159.000000,1873.000000,3565.000000,88.000000,2054.000000,1793.000000,2802.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,1.000000,0.000000,0.000000,12.000000,0.000000,0.000000,1.000000,3.000000,0.000000,0.000000,0.000000
    Mean Firing Rate (Hz),4.142857,4.489796,5.458050,5.705215,2.462585,1.621315,1.120181,1.446712,8.895692,5.596372,3.442177,1.575964,0.043084,6.551020,2.326531,1.739229,4.369615,2.682540,2.866213,3.800454,8.040816,1.340136,2.795918,6.369615,5.947846,2.086168,1.929705,2.222222,0.092971,1.650794,2.310658,3.077098,6.120181,1.997732,1.510204,4.113379,8.730159,4.786848,4.566893,2.133787,2.888889,7.195011,6.716553,1.106576,0.079365,3.922902,10.995465,6.478458,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002268,0.000000,0.000000,0.000000,0.000000,0.000000,0.002268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002268,7.623583,2.439909,0.904762,4.768707,4.199546,1.843537,3.258503,2.755102,1.877551,5.238095,1.108844,2.734694,0.040816,1.553288,2.616780,0.478458,6.240363,4.941043,6.197279,0.596372,10.863946,2.269841,4.693878,3.605442,3.412698,2.235828,0.086168,2.968254,0.004535,2.197279,1.179138,2.197279,3.526077,3.231293,14.526077,8.666667,8.639456,4.773243,14.077098,8.333333,15.934240,7.433107,7.108844,3.324263,0.102041,5.049887,2.455782,3.172336,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002268,0.006803,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004535,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.326531,1.287982,1.965986,3.412698,3.770975,2.142857,0.975057,3.054422,3.829932,3.664399,6.825397,4.981859,0.165533,2.646259,2.963719,1.814059,8.158730,9.240363,3.383220,3.634921,8.192744,9.662132,1.791383,7.551020,8.451247,8.453515,6.371882,6.600907,0.009070,4.768707,10.283447,4.609977,1.609977,4.927438,13.780045,2.158730,3.712018,6.875283,11.950113,2.816327,6.471655,11.811791,4.707483,8.510204,0.077098,15.154195,10.510204,4.968254,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072562,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.807256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.088435,1.385488,3.922902,5.260771,2.108844,4.981859,2.532880,6.417234,4.027211,3.081633,1.909297,2.691610,0.029478,3.197279,6.079365,3.897959,3.145125,5.682540,6.614512,1.444444,1.956916,9.680272,3.798186,7.247166,10.251701,12.829932,2.981859,5.326531,0.020408,1.825397,2.428571,2.653061,3.854875,8.734694,0.975057,2.024943,3.560091,8.335601,5.582766,5.732426,5.034014,4.895692,4.247166,8.083900,0.199546,4.657596,4.065760,6.353741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.024943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015873,0.002268,0.000000,0.000000,0.027211,0.000000,0.000000,0.002268,0.006803,0.000000,0.000000,0.000000
