AxIS Spike File,C:\Users\zzh20\OneDrive - University of Cambridge\Deane Lab\Experiment data\20250625_MEA_LGI2 KD neurons\Plate 2\20250925_LGI2 KD_Plate 2_D19N(000).spk
File Type,24-well

Analysis Start,0.000000
Analysis End,442.000000
Active Electrode Criterion (spks/min), 5
Minimum Covered Resistance (kOhms),18
Remove Coincident Artifacts,False

Electrode Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,5.000000
    Max ISI (ms),100.000000

Network Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,50.000000
    Max ISI (ms),100.000000
    Min # of Electrodes (%),35.000000

Synchrony Settings,
    Synchrony Window,20.000000

Average Network Burst Analysis Settings,
    Number of network bursts vary by well
    Network Burst Window Start (ms),0.000000
    Network Burst Window End (ms),500.000000
    Bin Size (ms),1.000000

Well Averages,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,
Treatment/ID,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,
    Number of Bursts,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,31.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.000000,0.000000,0.000000,0.000000,0.000000,11.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,58.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.000000,0.000000,0.000000,0.000000,28.000000,0.000000,6.000000,0.000000,0.000000,51.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,3.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,6.000000,13.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
    Burst Duration - Avg (sec), , , ,0.415360, , , , ,0.328720, , , , ,0.343866,0.220133, , , , , , , , , , , , , , , ,0.185600, , , , , ,0.255040, , , , , , ,0.186111, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.216730, , , , , , ,0.318422, , , , ,0.207076, ,0.179360, , , , , , , , , , , , , , , , , ,0.287680, ,0.322200, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.342179,0.258960, , , , , , , ,0.258384,0.479537, , , , , ,0.373583, , , ,0.347097, ,0.246760, , ,0.255194, , , ,0.353960, , , , , , ,0.367280, , , ,0.223680, , , ,0.193067,0.083520, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.233722, , , , , , , , , , , , , , , , , , , ,0.354880, , , , , , ,0.271440, , , , , ,0.266000, , , ,0.327187,0.263649, , , , , ,0.201680,0.283220, , , , , , , ,0.365937,0.273296, , , , , , , , ,0.761851, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Burst Duration - Std (sec), , , , , , , , , , , , , ,0.188540,0.080128, , , , , , , , , , , , , , , ,0.012697, , , , , , , , , , , , ,0.054760, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.048860, , , , , , ,0.061975, , , , ,0.049901, , , , , , , , , , , , , , , , , , , ,0.011314, ,0.161937, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.116914, , , , , , , , ,0.044949,0.219579, , , , , ,0.177687, , , ,0.172929, ,0.034492, , ,0.073161, , , ,0.100864, , , , , , ,0.008938, , , , , , , ,0.032066, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.059852, , , , , , , , , , , , , , , , , , , ,0.047644, , , , , , , , , , , , ,0.081788, , , ,0.032623,0.068223, , , , , , ,0.067650, , , , , , , ,0.144024,0.034530, , , , , , , , ,0.371260, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Number of Spikes per Burst - Avg, , , ,6.000000, , , , ,6.000000, , , , ,8.161290,6.333333, , , , , , , , , , , , , , , ,5.250000, , , , , ,5.000000, , , , , , ,5.615385, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.500000, , , , , , ,5.636364, , , , ,5.090909, ,5.000000, , , , , , , , , , , , , , , , , ,6.000000, ,9.000000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6.352941,5.000000, , , , , , , ,6.000000,11.017241, , , , , ,9.333333, , , ,7.678571, ,5.166667, , ,6.078431, , , ,7.000000, , , , , , ,6.000000, , , ,5.000000, , , ,5.000000,5.000000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.680000, , , , , , , , , , , , , , , , , , , ,5.428571, , , , , , ,5.000000, , , , , ,7.000000, , , ,5.833333,5.307692, , , , , ,5.000000,6.250000, , , , , , , ,7.500000,5.000000, , , , , , , , ,14.772727, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Number of Spikes per Burst - Std, , , , , , , , , , , , , ,4.480303,2.309401, , , , , , , , , , , , , , , ,0.500000, , , , , , , , , , , , ,0.767948, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.755929, , , , , , ,0.809040, , , , ,0.301511, , , , , , , , , , , , , , , , , , , ,0.000000, ,4.082483, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.934592, , , , , , , , ,0.707107,4.695991, , , , , ,4.567471, , , ,2.919330, ,0.408248, , ,1.128594, , , ,2.160247, , , , , , ,0.000000, , , , , , , ,0.000000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.945163, , , , , , , , , , , , , , , , , , , ,0.534522, , , , , , , , , , , , ,2.000000, , , ,0.983192,0.630425, , , , , , ,1.892969, , , , , , , ,2.710379,0.000000, , , , , , , , ,7.289469, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Mean ISI within Burst - Avg (sec), , , ,0.083072, , , , ,0.065744, , , , ,0.050322,0.042010, , , , , , , , , , , , , , , ,0.044259, , , , , ,0.063760, , , , , , ,0.039844, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.048526, , , , , , ,0.069040, , , , ,0.050540, ,0.044840, , , , , , , , , , , , , , , , , ,0.057536, ,0.040315, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.065223,0.064740, , , , , , , ,0.051616,0.049131, , , , , ,0.047383, , , ,0.052062, ,0.059647, , ,0.050164, , , ,0.060168, , , , , , ,0.073456, , , ,0.055920, , , ,0.048267,0.020880, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.050302, , , , , , , , , , , , , , , , , , , ,0.081089, , , , , , ,0.067860, , , , , ,0.047091, , , ,0.068908,0.061196, , , , , ,0.050420,0.055828, , , , , , , ,0.057256,0.068324, , , , , , , , ,0.058241, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Mean ISI within Burst - Std (sec), , , , , , , , , , , , , ,0.011136,0.002707, , , , , , , , , , , , , , , ,0.006989, , , , , , , , , , , , ,0.006872, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.009996, , , , , , ,0.009733, , , , ,0.011380, , , , , , , , , , , , , , , , , , , ,0.002263, ,0.005481, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.013043, , , , , , , , ,0.004419,0.010656, , , , , ,0.011653, , , ,0.013592, ,0.010070, , ,0.009491, , , ,0.008495, , , , , , ,0.001788, , , , , , , ,0.008016, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.011129, , , , , , , , , , , , , , , , , , , ,0.013689, , , , , , , , , , , , ,0.019148, , , ,0.007447,0.013617, , , , , , ,0.010308, , , , , , , ,0.009691,0.008633, , , , , , , , ,0.010073, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Median ISI within Burst - Avg (sec), , , ,0.092560, , , , ,0.064000, , , , ,0.052514,0.042520, , , , , , , , , , , , , , , ,0.042500, , , , , ,0.078680, , , , , , ,0.033262, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.048365, , , , , , ,0.070884, , , , ,0.053175, ,0.044400, , , , , , , , , , , , , , , , , ,0.059920, ,0.031980, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.066776,0.063400, , , , , , , ,0.051176,0.048403, , , , , ,0.045436, , , ,0.051459, ,0.060140, , ,0.050256, , , ,0.062090, , , , , , ,0.079320, , , ,0.045920, , , ,0.048160,0.019280, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.048323, , , , , , , , , , , , , , , , , , , ,0.083429, , , , , , ,0.074960, , , , , ,0.045267, , , ,0.073567,0.063197, , , , , ,0.056000,0.062240, , , , , , , ,0.059451,0.068440, , , , , , , , ,0.057591, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Median ISI within Burst - Std (sec), , , , , , , , , , , , , ,0.017184,0.003902, , , , , , , , , , , , , , , ,0.006324, , , , , , , , , , , , ,0.008886, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.010493, , , , , , ,0.010929, , , , ,0.013478, , , , , , , , , , , , , , , , , , , ,0.006109, ,0.007146, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.014249, , , , , , , , ,0.007444,0.012013, , , , , ,0.015748, , , ,0.017978, ,0.012713, , ,0.013414, , , ,0.013534, , , , , , ,0.005940, , , , , , , ,0.014155, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.017094, , , , , , , , , , , , , , , , , , , ,0.011377, , , , , , , , , , , , ,0.027738, , , ,0.008827,0.013217, , , , , , ,0.022637, , , , , , , ,0.014187,0.009478, , , , , , , , ,0.010604, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Median/Mean ISI within Burst, , , ,1.114214, , , , ,0.973473, , , , ,1.025909,1.010924, , , , , , , , , , , , , , , ,0.969235, , , , , ,1.234003, , , , , , ,0.830288, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.997844, , , , , , ,1.025734, , , , ,1.054893, ,0.990187, , , , , , , , , , , , , , , , , ,1.040151, ,0.787474, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.025484,0.979302, , , , , , , ,0.988583,0.982453, , , , , ,0.941070, , , ,0.970244, ,1.005159, , ,0.995113, , , ,1.024219, , , , , , ,1.081134, , , ,0.821173, , , ,0.986122,0.923372, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.944310, , , , , , , , , , , , , , , , , , , ,1.035404, , , , , , ,1.104627, , , , , ,0.902905, , , ,1.069796,1.037685, , , , , ,1.110670,1.090265, , , , , , , ,1.033003,1.001072, , , , , , , , ,0.987354, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Inter-Burst Interval - Avg (sec), , , , , , , , , , , , , ,11.319165,72.228800, , , , , , , , , , , , , , , ,78.328800, , , , , , , , , , , , ,24.638280, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,33.812549, , , , , , ,30.746768, , , , ,29.709408, , , , , , , , , , , , , , , , , , , ,26.140240, ,73.345893, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.197300, , , , , , , , ,75.378720,6.212493, , , , , ,8.537083, , , ,11.857479, ,53.129344, , ,6.951670, , , ,44.966027, , , , , , ,39.262720, , , , , , , ,130.576040, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10.295803, , , , , , , , , , , , , , , , , , , ,49.039280, , , , , , , , , , , , ,96.442960, , , ,49.117488,26.872867, , , , , , ,81.164293, , , , , , , ,23.350412,55.346880, , , , , , , , ,15.751970, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Inter-Burst Interval - Std (sec), , , , , , , , , , , , , ,8.845580,6.488299, , , , , , , , , , , , , , , ,18.904654, , , , , , , , , , , , ,15.585825, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,21.148019, , , , , , ,23.186322, , , , ,31.634380, , , , , , , , , , , , , , , , , , , , , ,40.776759, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,15.707959, , , , , , , , ,28.916721,4.489454, , , , , ,9.167617, , , ,11.763757, ,54.215311, , ,5.657189, , , ,56.047843, , , , , , , , , , , , , , ,36.874940, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14.346505, , , , , , , , , , , , , , , , , , , ,54.888908, , , , , , , , , , , , ,103.668642, , , ,19.926501,23.854779, , , , , , ,55.977462, , , , , , , ,8.283113,85.992799, , , , , , , , ,12.873660, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Burst Frequency (Hz), , , ,0.002262, , , , ,0.002262, , , , ,0.070136,0.006787, , , , , , , , , , , , , , , ,0.009050, , , , , ,0.002262, , , , , , ,0.029412, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.018100, , , , , , ,0.024887, , , , ,0.024887, ,0.002262, , , , , , , , , , , , , , , , , ,0.004525, ,0.009050, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.038462,0.002262, , , , , , , ,0.011312,0.131222, , , , , ,0.095023, , , ,0.063348, ,0.013575, , ,0.115385, , , ,0.009050, , , , , , ,0.004525, , , ,0.002262, , , ,0.006787,0.002262, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.056561, , , , , , , , , , , , , , , , , , , ,0.015837, , , , , , ,0.002262, , , , , ,0.006787, , , ,0.013575,0.029412, , , , , ,0.002262,0.009050, , , , , , , ,0.031674,0.011312, , , , , , , , ,0.049774, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    IBI Coefficient of Variation, , , , , , , , , , , , , ,0.781469,0.089830, , , , , , , , , , , , , , , ,0.241350, , , , , , , , , , , , ,0.632586, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.625449, , , , , , ,0.754106, , , , ,1.064793, , , , , , , , , , , , , , , , , , , , , ,0.555951, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.777726, , , , , , , , ,0.383619,0.722649, , , , , ,1.073858, , , ,0.992096, ,1.020440, , ,0.813788, , , ,1.246449, , , , , , , , , , , , , , ,0.282402, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.393432, , , , , , , , , , , , , , , , , , , ,1.119285, , , , , , , , , , , , ,1.074922, , , ,0.405691,0.887690, , , , , , ,0.689681, , , , , , , ,0.354731,1.553706, , , , , , , , ,0.817273, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Normalized Duration IQR, , , , , , , , , , , , , ,0.422461, , , , , , , , , , , , , , , , ,0.054261, , , , , , , , , , , , ,0.288839, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.187313, , , , , , ,0.269989, , , , ,0.469415, , , , , , , , , , , , , , , , , , , , , ,0.611076, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.186847, , , , , , , , ,0.187538,0.674586, , , , , ,0.600045, , , ,0.471163, ,0.196985, , ,0.357047, , , ,0.000000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.211718, , , , , , , , , , , , , , , , , , , ,0.171483, , , , , , , , , , , , , , , , ,0.151980,0.277088, , , , , , ,0.389522, , , , , , , ,0.796671,0.037184, , , , , , , , ,0.950911, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Burst Percentage,0.000000,0.000000,0.000000,3.225806,0.000000,0.000000,0.000000,0.000000,1.604278,0.000000,0.000000,0.000000, ,19.889937,8.154506,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, ,0.000000,6.287425,0.000000,0.000000,0.000000,0.000000, ,2.369668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.512195, , ,0.000000,0.000000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.000000,0.000000,0.000000,0.000000,17.187500, ,0.000000,0.000000,0.000000,0.000000,0.000000,33.695652, ,0.000000,0.000000, ,7.965861,0.000000,2.702703, ,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, ,0.000000, ,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.948403,0.000000,10.344828,0.000000,0.000000,0.000000,0.000000,0.000000, ,0.000000,0.000000,0.000000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.000000,14.266843,2.604167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.285714,61.739130, ,0.000000,0.000000, ,0.000000,38.431373,0.000000, ,0.000000,23.942094,0.000000,10.915493,0.000000,0.000000,30.784508,0.000000, ,0.000000,4.501608, ,0.000000,0.000000,0.000000,0.000000,0.000000,3.243243,0.000000,0.000000,0.000000,2.717391,0.000000,0.000000, ,6.912442,1.937984,0.000000, , , , , , , , , , , , ,0.000000, , , , , , , , , , , , ,0.000000, , ,11.591837, , , , , , , , , , , , , , , , , , , ,17.272727,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.123596,0.000000,0.000000,0.000000, , ,4.656319,0.000000,0.000000,0.000000,12.681159,9.261745,0.000000,0.000000,0.000000,0.000000,0.000000,1.730104,3.776435,0.000000,0.000000, , ,0.000000,0.000000,0.000000,21.604938,23.364486,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.884793, ,0.000000,0.000000, , , , , ,0.000000, , , , , , , ,0.000000, , , , , , , , , ,0.000000, , , , , ,0.000000, , , , , , , ,0.000000,0.000000, , ,0.000000, , , ,0.000000, , , 
Viability Metrics
    Resistance (kOhms),24.704752,28.564086,25.810660,30.727878,23.401608,21.859357,18.418424,21.467917,33.914057,30.522873,21.892486,22.354742, ,30.986255,23.603258,23.574404,29.407121,22.279528,22.156360,24.915140,35.547439,20.132034,34.974883,26.607005,27.196801,23.837406,23.002379,22.205698, ,23.241545,25.195625,26.750970,29.454383,22.774455,20.327832,21.601258,31.179622,25.269684,26.315655,23.846291,31.047139,32.210222,25.407389,18.500169, ,25.847601,28.273341,28.482678, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,29.812868,25.255994,24.151928,29.313600,33.060928,20.692144,22.005750,26.816503,21.852418,24.108168,21.803523,25.559335, ,20.983741,27.142383,17.875566,37.019844,25.291665,23.822764,20.991028,37.608424,22.798597,22.337513,28.186140,29.347860,24.126530,16.989996,27.371431, ,23.549608,23.899188,21.346101,19.091295,24.191684,25.872678,33.743532,30.073015,26.906183,40.302065,31.591971,33.077490,25.467187,21.442429,28.261806, ,24.169954,25.311043,25.101466, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.284866,29.355190,26.306549,27.434336,24.418842,20.370952,20.524796,32.739884,25.395189,22.141598,31.484985,24.655576, ,22.784104,28.629401,20.046843,29.024794,42.414969,28.223940,23.102319,28.213986,33.248954,24.789273,34.438469,37.473124,33.707982,27.639711,25.318926, ,31.555155,35.997504,23.929459,19.846340,27.758329,33.131269,23.679785,24.688395,32.431758,31.912685,24.859302,27.119438,29.426222,25.769981,26.128398, ,37.122571,35.205534,20.662445, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27.327607,21.682299,22.599804,28.379141,20.954608,24.452255,26.427043,29.852046,21.902876,26.119485,27.106532,19.670098, ,29.041562,25.937986,24.013356,22.121370,28.133094,22.471894,21.855965,24.277631,33.117432,22.085911,27.298005,32.320829,39.484284,22.216461,26.665344, ,20.676208,22.911783,21.520324,26.170936,32.055350,22.809313,24.497670,20.891630,27.754753,24.884804,26.495560,26.147716,23.343854,28.026301,26.349919, ,23.498686,24.390427,26.947342, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 

