AxIS Spike File,C:\Users\zzh20\OneDrive - University of Cambridge\Deane Lab\Experiment data\20250625_MEA_LGI2 KD neurons\Plate 2\20251002_LGI2 KD_Plate 2_D26N(000).spk
File Type,24-well

Analysis Start,0.000000
Analysis End,442.000000
Active Electrode Criterion (spks/min), 5
Minimum Covered Resistance (kOhms),18
Remove Coincident Artifacts,False

Electrode Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,5.000000
    Max ISI (ms),100.000000

Network Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,50.000000
    Max ISI (ms),100.000000
    Min # of Electrodes (%),35.000000

Synchrony Settings,
    Synchrony Window,20.000000

Average Network Burst Analysis Settings,
    Number of network bursts vary by well
    Network Burst Window Start (ms),0.000000
    Network Burst Window End (ms),500.000000
    Bin Size (ms),1.000000

Well Averages,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,
Treatment/ID,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,
    Number of Spikes per Network Burst - Avg,476.583333,324.000000,445.093750, , , ,504.307692,278.920000,675.322581, , , ,635.909091,804.222222,724.333333, , , ,544.500000,528.680000,448.303030, , , 
    Number of Spikes per Network Burst - Std,40.245741,24.283053,47.939720, , , ,128.138197,18.488555,26.797247, , , ,34.381549,34.551337,32.552698, , , ,51.149513,29.418985,71.484039, , , 
    Mean ISI within Network Burst - Avg (sec),0.005912,0.006313,0.004892, , , ,0.005100,0.005837,0.002981, , , ,0.005199,0.002587,0.002690, , , ,0.004785,0.003912,0.007788, , , 
    Mean ISI within Network Burst - Std (sec),0.000769,0.001228,0.000961, , , ,0.002395,0.000713,0.000517, , , ,0.001098,0.000271,0.000349, , , ,0.000711,0.000614,0.006715, , , 
    Median ISI within Network Burst - Avg (sec),0.002060,0.002451,0.002010, , , ,0.002280,0.002112,0.000924, , , ,0.001735,0.000880,0.000932, , , ,0.001543,0.001496,0.003335, , , 
    Median ISI within Network Burst - Std (sec),0.000290,0.000461,0.000605, , , ,0.002048,0.000206,0.000096, , , ,0.000342,0.000050,0.000079, , , ,0.000234,0.000149,0.007364, , , 
    Median/Mean ISI within Network Burst - Avg,0.348922,0.391195,0.408040, , , ,0.415631,0.365595,0.315319, , , ,0.336228,0.343666,0.350312, , , ,0.324034,0.387185,0.346951, , , 
    Median/Mean ISI within Network Burst - Std,0.030849,0.039891,0.041145, , , ,0.112159,0.046175,0.044171, , , ,0.034973,0.039266,0.040389, , , ,0.034126,0.041472,0.138722, , , 
    Number of Elecs Participating in Burst - Avg,15.000000,14.800000,14.937500, , , ,14.692308,13.920000,15.000000, , , ,15.181818,15.037037,14.800000, , , ,15.000000,14.960000,14.939394, , , 
    Number of Elecs Participating in Burst - Std,0.000000,0.500000,0.245935, , , ,1.109400,0.400000,0.000000, , , ,0.404520,0.192450,0.406838, , , ,0.000000,0.200000,1.477739, , , 
    Number of Spikes per Network Burst per Channel - Avg,31.772222,21.924310,29.770089, , , ,33.821911,20.044718,45.021505, , , ,41.900758,53.482562,48.978095, , , ,36.300000,35.343619,29.758243, , , 
    Number of Spikes per Network Burst per Channel - Std,2.683049,1.916815,3.061069, , , ,7.872322,1.311383,1.786483, , , ,2.279017,2.193523,2.599327, , , ,3.409968,1.978629,3.782324, , , 
    Network Burst Percentage,74.973781,86.584714,93.611568, , , ,78.997470,89.673354,93.895766, , , ,74.201761,96.058394,96.342274, , , ,76.780259,88.372560,90.738469, , , 
    Network IBI Coefficient of Variation,0.102230,0.074127,0.046391, , , ,0.096412,0.073015,0.045152, , , ,0.097090,0.094664,0.049436, , , ,0.110363,0.080017,0.154168, , , 
    Network Normalized Duration IQR,0.172665,0.330917,0.161024, , , ,0.258552,0.174312,0.231613, , , ,0.208106,0.163198,0.163395, , , ,0.105578,0.230673,0.783967, , , 
Synchrony Metrics
    Area Under Normalized Cross-Correlation,0.195322,0.217958,0.205133,0.000000,0.000000,0.000000,0.194671,0.250897,0.330174,0.000000,0.000000,0.000000,0.222998,0.369714,0.337817,0.000000,0.000000,0.000000,0.238400,0.228627,0.248581,0.000000,0.000000,0.038539
    Area Under Cross-Correlation,1.015686,1.092327,2.323831,0.000000,0.000000,0.000000,1.244344,1.120928,7.127526,0.000000,0.000000,0.000000,1.375358,7.811161,7.275622,0.000000,0.000000,0.000000,1.446267,2.827225,2.531938,0.000000,0.000000,0.000339
    Full Width at Half Height of Normalized Cross-Correlation,90.000000,82.000000,79.000000, , , ,82.000000,62.000000,57.000000, , , ,84.000000,65.000000,68.000000, , , ,83.000000,69.000000,63.000000, , ,1.000000
    Full Width at Half Height of Cross-Correlation,257.000000,276.000000,361.000000, , , ,344.000000,166.000000,247.000000, , , ,436.000000,239.000000,253.000000, , , ,287.000000,258.000000,226.000000, , ,1.000000
    Synchrony Index, , , , , , , , , , , , , , , , , , , , , , , , 
    Kreuz SPIKE Distance, , , , , , , , , , , , , , , , , , , , , , , , 
Average Network Burst Metrics
    Start Electrode,42.000000,11.000000,32.000000, , , ,43.000000,11.000000,14.000000, , , ,12.000000,43.000000,32.000000, , , ,23.000000,31.000000,14.000000, , , 
    Percent Bursts with Start Electrode,41.666667,24.000000,25.000000, , , ,23.076923,28.000000,25.806452, , , ,27.272727,33.333333,36.666667, , , ,33.333333,32.000000,39.393939, , , 
    Burst Peak (Max Spikes per sec),750.000000,800.000000,812.500000, , , ,769.230769,1040.000000,1193.548387, , , ,727.272727,1444.444444,1366.666667, , , ,1000.000000,1160.000000,727.272727, , , 
    Time to Burst Peak (ms),487.500000,284.500000,468.500000, , , ,264.500000,136.500000,439.500000, , , ,464.500000,199.500000,359.500000, , , ,394.500000,476.500000,320.500000, , , 
Viability Metrics
    Resistance - Avg (kOhms),26.568976,26.801614,27.650627, , , ,26.529292,26.609553,30.129747, , , ,27.733172,30.825799,29.204033, , , ,27.214146,27.852935,28.433565, , , 
    Resistance - Std (kOhms),3.823503,3.039489,3.762984, , , ,4.065410,5.052218,4.373645, , , ,3.736846,3.613089,3.969924, , , ,2.189343,4.585965,3.394654, , , 
    Number of Covered Electrodes,15.000000,15.000000,15.000000, , , ,15.000000,14.000000,15.000000, , , ,15.000000,15.000000,15.000000, , , ,15.000000,15.000000,15.000000, , , 
    Weighted Mean Resistance (kOhms),26.568976,26.801614,27.650627, , , ,26.529292,27.291464,30.129747, , , ,27.733172,30.825799,29.204033, , , ,27.214146,27.852935,28.433565, , , 

Measurement,A1_11,A1_12,A1_13,A1_14,A1_21,A1_22,A1_23,A1_24,A1_31,A1_32,A1_33,A1_34,A1_41,A1_42,A1_43,A1_44,A2_11,A2_12,A2_13,A2_14,A2_21,A2_22,A2_23,A2_24,A2_31,A2_32,A2_33,A2_34,A2_41,A2_42,A2_43,A2_44,A3_11,A3_12,A3_13,A3_14,A3_21,A3_22,A3_23,A3_24,A3_31,A3_32,A3_33,A3_34,A3_41,A3_42,A3_43,A3_44,A4_11,A4_12,A4_13,A4_14,A4_21,A4_22,A4_23,A4_24,A4_31,A4_32,A4_33,A4_34,A4_41,A4_42,A4_43,A4_44,A5_11,A5_12,A5_13,A5_14,A5_21,A5_22,A5_23,A5_24,A5_31,A5_32,A5_33,A5_34,A5_41,A5_42,A5_43,A5_44,A6_11,A6_12,A6_13,A6_14,A6_21,A6_22,A6_23,A6_24,A6_31,A6_32,A6_33,A6_34,A6_41,A6_42,A6_43,A6_44,B1_11,B1_12,B1_13,B1_14,B1_21,B1_22,B1_23,B1_24,B1_31,B1_32,B1_33,B1_34,B1_41,B1_42,B1_43,B1_44,B2_11,B2_12,B2_13,B2_14,B2_21,B2_22,B2_23,B2_24,B2_31,B2_32,B2_33,B2_34,B2_41,B2_42,B2_43,B2_44,B3_11,B3_12,B3_13,B3_14,B3_21,B3_22,B3_23,B3_24,B3_31,B3_32,B3_33,B3_34,B3_41,B3_42,B3_43,B3_44,B4_11,B4_12,B4_13,B4_14,B4_21,B4_22,B4_23,B4_24,B4_31,B4_32,B4_33,B4_34,B4_41,B4_42,B4_43,B4_44,B5_11,B5_12,B5_13,B5_14,B5_21,B5_22,B5_23,B5_24,B5_31,B5_32,B5_33,B5_34,B5_41,B5_42,B5_43,B5_44,B6_11,B6_12,B6_13,B6_14,B6_21,B6_22,B6_23,B6_24,B6_31,B6_32,B6_33,B6_34,B6_41,B6_42,B6_43,B6_44,C1_11,C1_12,C1_13,C1_14,C1_21,C1_22,C1_23,C1_24,C1_31,C1_32,C1_33,C1_34,C1_41,C1_42,C1_43,C1_44,C2_11,C2_12,C2_13,C2_14,C2_21,C2_22,C2_23,C2_24,C2_31,C2_32,C2_33,C2_34,C2_41,C2_42,C2_43,C2_44,C3_11,C3_12,C3_13,C3_14,C3_21,C3_22,C3_23,C3_24,C3_31,C3_32,C3_33,C3_34,C3_41,C3_42,C3_43,C3_44,C4_11,C4_12,C4_13,C4_14,C4_21,C4_22,C4_23,C4_24,C4_31,C4_32,C4_33,C4_34,C4_41,C4_42,C4_43,C4_44,C5_11,C5_12,C5_13,C5_14,C5_21,C5_22,C5_23,C5_24,C5_31,C5_32,C5_33,C5_34,C5_41,C5_42,C5_43,C5_44,C6_11,C6_12,C6_13,C6_14,C6_21,C6_22,C6_23,C6_24,C6_31,C6_32,C6_33,C6_34,C6_41,C6_42,C6_43,C6_44,D1_11,D1_12,D1_13,D1_14,D1_21,D1_22,D1_23,D1_24,D1_31,D1_32,D1_33,D1_34,D1_41,D1_42,D1_43,D1_44,D2_11,D2_12,D2_13,D2_14,D2_21,D2_22,D2_23,D2_24,D2_31,D2_32,D2_33,D2_34,D2_41,D2_42,D2_43,D2_44,D3_11,D3_12,D3_13,D3_14,D3_21,D3_22,D3_23,D3_24,D3_31,D3_32,D3_33,D3_34,D3_41,D3_42,D3_43,D3_44,D4_11,D4_12,D4_13,D4_14,D4_21,D4_22,D4_23,D4_24,D4_31,D4_32,D4_33,D4_34,D4_41,D4_42,D4_43,D4_44,D5_11,D5_12,D5_13,D5_14,D5_21,D5_22,D5_23,D5_24,D5_31,D5_32,D5_33,D5_34,D5_41,D5_42,D5_43,D5_44,D6_11,D6_12,D6_13,D6_14,D6_21,D6_22,D6_23,D6_24,D6_31,D6_32,D6_33,D6_34,D6_41,D6_42,D6_43,D6_44,
Activity Metrics
    Number of Spikes,382.000000,391.000000,486.000000,615.000000,232.000000,303.000000,90.000000,68.000000,1386.000000,842.000000,444.000000,380.000000,0.000000,1631.000000,220.000000,158.000000,753.000000,231.000000,1050.000000,640.000000,982.000000,40.000000,776.000000,831.000000,1032.000000,345.000000,148.000000,348.000000,1.000000,126.000000,1287.000000,765.000000,1185.000000,217.000000,279.000000,309.000000,2117.000000,306.000000,987.000000,1092.000000,746.000000,2657.000000,720.000000,54.000000,0.000000,582.000000,1909.000000,2055.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,1825.000000,350.000000,376.000000,568.000000,679.000000,108.000000,209.000000,866.000000,98.000000,1187.000000,87.000000,842.000000,0.000000,178.000000,750.000000,176.000000,1487.000000,613.000000,477.000000,50.000000,1677.000000,292.000000,274.000000,483.000000,230.000000,268.000000,3.000000,226.000000,0.000000,449.000000,543.000000,704.000000,378.000000,456.000000,2019.000000,2198.000000,1965.000000,611.000000,3996.000000,1750.000000,3684.000000,1023.000000,644.000000,567.000000,0.000000,486.000000,853.000000,1666.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,66.000000,1743.000000,397.000000,528.000000,629.000000,830.000000,139.000000,544.000000,474.000000,693.000000,1069.000000,923.000000,2.000000,346.000000,903.000000,141.000000,1859.000000,2179.000000,385.000000,128.000000,1454.000000,2571.000000,377.000000,1810.000000,1917.000000,1992.000000,1761.000000,912.000000,1.000000,1647.000000,3152.000000,460.000000,40.000000,805.000000,2862.000000,632.000000,669.000000,1625.000000,2306.000000,346.000000,1696.000000,2537.000000,1040.000000,1454.000000,1.000000,3848.000000,2121.000000,573.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,630.000000,99.000000,424.000000,1231.000000,124.000000,558.000000,415.000000,1017.000000,300.000000,258.000000,343.000000,314.000000,0.000000,840.000000,747.000000,1210.000000,402.000000,1237.000000,1188.000000,236.000000,349.000000,1697.000000,309.000000,1110.000000,3537.000000,3443.000000,278.000000,635.000000,0.000000,73.000000,166.000000,296.000000,699.000000,1336.000000,204.000000,1074.000000,610.000000,3485.000000,912.000000,807.000000,1132.000000,758.000000,548.000000,2870.000000,6.000000,436.000000,846.000000,581.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,3.000000,0.000000,0.000000,44.000000,0.000000,0.000000,0.000000,13.000000,1.000000,0.000000,0.000000
    Mean Firing Rate (Hz),0.864253,0.884615,1.099548,1.391403,0.524887,0.685520,0.203620,0.153846,3.135747,1.904977,1.004525,0.859729,0.000000,3.690045,0.497738,0.357466,1.703620,0.522624,2.375566,1.447964,2.221719,0.090498,1.755656,1.880090,2.334842,0.780543,0.334842,0.787330,0.002262,0.285068,2.911765,1.730769,2.680995,0.490950,0.631222,0.699095,4.789593,0.692308,2.233032,2.470588,1.687783,6.011312,1.628959,0.122172,0.000000,1.316742,4.319005,4.649321,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002262,0.000000,0.000000,4.128959,0.791855,0.850679,1.285068,1.536199,0.244344,0.472851,1.959276,0.221719,2.685520,0.196833,1.904977,0.000000,0.402715,1.696833,0.398190,3.364253,1.386878,1.079186,0.113122,3.794118,0.660633,0.619910,1.092760,0.520362,0.606335,0.006787,0.511312,0.000000,1.015837,1.228507,1.592760,0.855204,1.031674,4.567873,4.972851,4.445701,1.382353,9.040724,3.959276,8.334842,2.314480,1.457014,1.282805,0.000000,1.099548,1.929864,3.769231,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.149321,3.943439,0.898190,1.194570,1.423077,1.877828,0.314480,1.230769,1.072398,1.567873,2.418552,2.088235,0.004525,0.782805,2.042986,0.319005,4.205882,4.929864,0.871041,0.289593,3.289593,5.816742,0.852941,4.095023,4.337104,4.506787,3.984163,2.063348,0.002262,3.726244,7.131222,1.040724,0.090498,1.821267,6.475113,1.429864,1.513575,3.676471,5.217195,0.782805,3.837104,5.739819,2.352941,3.289593,0.002262,8.705882,4.798643,1.296380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002262,0.000000,0.000000,0.000000,0.000000,0.047511,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.425339,0.223982,0.959276,2.785068,0.280543,1.262443,0.938914,2.300905,0.678733,0.583710,0.776018,0.710407,0.000000,1.900452,1.690045,2.737557,0.909502,2.798643,2.687783,0.533937,0.789593,3.839367,0.699095,2.511312,8.002262,7.789593,0.628959,1.436652,0.000000,0.165158,0.375566,0.669683,1.581448,3.022624,0.461538,2.429864,1.380090,7.884615,2.063348,1.825792,2.561086,1.714932,1.239819,6.493213,0.013575,0.986425,1.914027,1.314480,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004525,0.000000,0.000000,0.004525,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004525,0.006787,0.000000,0.000000,0.099548,0.000000,0.000000,0.000000,0.029412,0.002262,0.000000,0.000000
