AxIS Spike File,C:\Users\zzh20\OneDrive - University of Cambridge\Deane Lab\Experiment data\20250625_MEA_LGI2 KD neurons\Plate 2\20251001_LGI2 KD_Plate 2_D25N(000).spk
File Type,24-well

Analysis Start,0.000000
Analysis End,443.000000
Active Electrode Criterion (spks/min), 5
Minimum Covered Resistance (kOhms),18
Remove Coincident Artifacts,False

Electrode Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,5.000000
    Max ISI (ms),100.000000

Network Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,50.000000
    Max ISI (ms),100.000000
    Min # of Electrodes (%),35.000000

Synchrony Settings,
    Synchrony Window,20.000000

Average Network Burst Analysis Settings,
    Number of network bursts vary by well
    Network Burst Window Start (ms),0.000000
    Network Burst Window End (ms),500.000000
    Bin Size (ms),1.000000

Well Averages,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,
Treatment/ID,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,
    Burst Duration - Std (sec),0.184524,0.103319,0.211455, , , ,0.300719,0.154283,0.239367, , , ,0.166372,0.281793,0.286184, , , ,0.173551,0.312165,0.438691, , , 
    Number of Spikes per Burst - Avg,13.045431,10.101882,14.256729, , , ,20.412339,10.711946,21.566921, , , ,13.670877,28.463164,25.706555, , , ,15.497255,21.892724,15.111803, , , 
    Number of Spikes per Burst - Std,8.735396,3.814609,10.330151, , , ,21.265210,7.494814,21.412121, , , ,6.683745,19.383703,21.723609, , , ,7.587383,24.740126,19.873151, , , 
    Mean ISI within Burst - Avg (sec),0.037220,0.036686,0.034205, , , ,0.033366,0.034499,0.029034, , , ,0.033782,0.027818,0.025613, , , ,0.033315,0.033487,0.038593, , , 
    Mean ISI within Burst - Std (sec),0.010144,0.006174,0.006459, , , ,0.006472,0.008183,0.008903, , , ,0.007512,0.012620,0.006369, , , ,0.004946,0.010245,0.016155, , , 
    Median ISI within Burst - Avg (sec),0.035050,0.032716,0.030500, , , ,0.028159,0.031747,0.024363, , , ,0.029937,0.023890,0.020037, , , ,0.028985,0.031736,0.035975, , , 
    Median ISI within Burst - Std (sec),0.012269,0.007370,0.008576, , , ,0.006478,0.011393,0.009092, , , ,0.009196,0.013908,0.008773, , , ,0.006064,0.012633,0.019113, , , 
    Median/Mean ISI within Burst - Avg,0.900996,0.870197,0.862522, , , ,0.813102,0.885441,0.794510, , , ,0.861838,0.798623,0.724061, , , ,0.828018,0.883309,0.873162, , , 
    Median/Mean ISI within Burst - Std,0.092083,0.073772,0.114302, , , ,0.083560,0.123848,0.098532, , , ,0.081395,0.149640,0.169076, , , ,0.061496,0.121592,0.129173, , , 
    Inter-Burst Interval - Avg (sec),36.611008,23.441980,16.427298, , , ,25.938991,31.071594,16.650137, , , ,23.775258,10.604631,17.873696, , , ,19.709361,38.221823,13.819631, , , 
    Inter-Burst Interval - Std (sec),36.952538,34.795815,13.343894, , , ,11.118068,22.613170,11.336129, , , ,21.135608,2.922711,24.293607, , , ,5.873573,66.642290,6.936930, , , 
    Burst Frequency - Avg (Hz),0.035956,0.053047,0.078039, , , ,0.029693,0.039315,0.065312, , , ,0.075782,0.069827,0.066108, , , ,0.043758,0.058046,0.070622, , , 
    Burst Frequency - Std (Hz),0.025175,0.032661,0.054217, , , ,0.017482,0.024979,0.030339, , , ,0.098103,0.033887,0.031744, , , ,0.011821,0.037075,0.028751, , , 
    IBI Coefficient of Variation - Avg,0.515341,0.649059,0.664417, , , ,0.571629,0.590402,0.640862, , , ,0.676848,0.558947,0.511419, , , ,0.632757,0.726751,0.586901, , , 
    IBI Coefficient of Variation - Std,0.312056,0.175811,0.179734, , , ,0.183314,0.152341,0.248802, , , ,0.314672,0.139018,0.133363, , , ,0.235054,0.193449,0.288200, , , 
    Burst Percentage - Avg,43.915626,40.897184,54.118144,0.000000, , ,42.438613,32.658266,63.121463, ,0.000000,0.000000,56.232436,70.579760,63.582108,0.000000,0.000000,0.000000,46.229335,52.356976,52.087494,0.000000,0.000000,0.000000
    Burst Percentage - Std,23.112965,28.844439,31.486934, , , ,29.811260,27.212552,24.422627, , , ,28.102343,28.752276,34.282944, ,0.000000, ,23.929492,30.574499,26.992286, , ,0.000000
Network Burst Metrics
    Number of Network Bursts,13.000000,24.000000,30.000000,0.000000,0.000000,0.000000,13.000000,25.000000,30.000000,0.000000,0.000000,0.000000,12.000000,27.000000,29.000000,0.000000,0.000000,0.000000,14.000000,25.000000,31.000000,0.000000,0.000000,0.000000
    Network Burst Frequency,0.029345,0.054176,0.067720, , , ,0.029345,0.056433,0.067720, , , ,0.027088,0.060948,0.065463, , , ,0.031603,0.056433,0.069977, , , 
    Network Burst Duration - Avg (sec),2.478240,1.918090,2.207376, , , ,2.484923,1.485222,1.838664, , , ,3.544127,2.082604,1.807694, , , ,2.738160,2.339597,2.398209, , , 
    Network Burst Duration - Std (sec),0.589688,0.315202,0.308354, , , ,0.405176,0.254733,0.236421, , , ,0.852513,0.311928,0.184636, , , ,0.462265,0.348358,0.292220, , , 
    Number of Spikes per Network Burst - Avg,338.923077,235.250000,336.066667, , , ,417.307692,186.160000,448.633333, , , ,456.833333,638.333333,487.379310, , , ,398.571429,484.320000,315.903226, , , 
    Number of Spikes per Network Burst - Std,44.830164,34.982294,24.265675, , , ,35.419826,13.539079,21.608560, , , ,39.748833,103.764526,29.524099, , , ,31.027815,23.536709,18.820830, , , 
    Mean ISI within Network Burst - Avg (sec),0.007302,0.008289,0.006612, , , ,0.006037,0.008019,0.004113, , , ,0.007737,0.003374,0.003728, , , ,0.006902,0.004837,0.007630, , , 
    Mean ISI within Network Burst - Std (sec),0.001308,0.001376,0.000965, , , ,0.001204,0.001267,0.000544, , , ,0.001602,0.000754,0.000426, , , ,0.001109,0.000645,0.000968, , , 
    Median ISI within Network Burst - Avg (sec),0.002846,0.003677,0.002832, , , ,0.002489,0.003611,0.001545, , , ,0.003117,0.001304,0.001459, , , ,0.002591,0.002003,0.003050, , , 
    Median ISI within Network Burst - Std (sec),0.000557,0.000844,0.000331, , , ,0.000420,0.000458,0.000186, , , ,0.000681,0.000564,0.000143, , , ,0.000384,0.000189,0.000340, , , 
    Median/Mean ISI within Network Burst - Avg,0.393590,0.441745,0.431995, , , ,0.417728,0.456150,0.378387, , , ,0.406965,0.380095,0.393476, , , ,0.378424,0.418473,0.401715, , , 
    Median/Mean ISI within Network Burst - Std,0.060869,0.050237,0.045365, , , ,0.048877,0.063720,0.043470, , , ,0.063971,0.058315,0.033015, , , ,0.046043,0.046254,0.033188, , , 
    Number of Elecs Participating in Burst - Avg,14.692308,14.291667,14.833333, , , ,14.923077,13.400000,15.000000, , , ,14.416667,15.000000,14.310345, , , ,15.000000,14.560000,15.000000, , , 
    Number of Elecs Participating in Burst - Std,0.480384,0.550033,0.379049, , , ,0.277350,0.645497,0.000000, , , ,0.514929,0.000000,0.603765, , , ,0.000000,0.506623,0.000000, , , 
    Number of Spikes per Network Burst per Channel - Avg,23.077656,16.500717,22.654762, , , ,27.969963,13.912791,29.908889, , , ,31.744444,42.555556,34.107149, , , ,26.571429,33.310857,21.060215, , , 
    Number of Spikes per Network Burst per Channel - Std,3.025354,2.641327,1.499673, , , ,2.380184,1.083739,1.440571, , , ,3.221896,6.917635,2.362660, , , ,2.068521,2.133900,1.254722, , , 
    Network Burst Percentage,68.511896,79.386952,89.601849, , , ,74.683370,84.418647,91.222719, , , ,65.409856,90.515204,97.603757, , , ,72.102339,86.122768,88.472310, , , 
    Network IBI Coefficient of Variation,0.053138,0.123519,0.046169, , , ,0.078352,0.078683,0.031606, , , ,0.087784,0.088517,0.050829, , , ,0.064633,0.084727,0.049714, , , 
    Network Normalized Duration IQR,0.391444,0.215307,0.091499, , , ,0.155005,0.233327,0.143825, , , ,0.139438,0.103956,0.115892, , , ,0.210413,0.154894,0.149602, , , 
Synchrony Metrics
    Area Under Normalized Cross-Correlation,0.123436,0.144263,0.145262,0.000000,0.000000,0.000000,0.108094,0.128251,0.215134,0.000000,0.000000,0.000000,0.113145,0.276194,0.236117,0.000000,0.000000,0.000000,0.165599,0.154873,0.163279,0.000000,0.000000,0.000000
    Area Under Cross-Correlation,0.505192,0.501693,1.069451,0.000000,0.000000,0.000000,0.655606,0.368228,2.566817,0.000000,0.000000,0.000000,0.551543,4.359669,2.984217,0.000000,0.000000,0.000000,0.693661,1.821840,0.978950,0.000000,0.000000,0.000000
    Full Width at Half Height of Normalized Cross-Correlation,108.000000,111.000000,96.000000, , , ,80.000000,84.000000,67.000000, , , ,90.000000,69.000000,75.000000, , , ,103.000000,72.000000,74.000000, , , 
    Full Width at Half Height of Cross-Correlation,394.000000,390.000000,442.000000, , , ,595.000000,274.000000,354.000000, , , ,995.000000,316.000000,329.000000, , , ,554.000000,426.000000,311.000000, , , 
    Synchrony Index, , , , , , , , , , , , , , , , , , , , , , , , 
    Kreuz SPIKE Distance, , , , , , , , , , , , , , , , , , , , , , , , 
Average Network Burst Metrics
    Start Electrode,42.000000,33.000000,32.000000, , , ,24.000000,21.000000,21.000000, , , ,43.000000,22.000000,43.000000, , , ,42.000000,31.000000,21.000000, , , 
    Percent Bursts with Start Electrode,38.461538,29.166667,40.000000, , , ,38.461538,32.000000,26.666667, , , ,25.000000,25.925926,27.586207, , , ,42.857143,40.000000,22.580645, , , 
    Burst Peak (Max Spikes per sec),846.153846,666.666667,833.333333, , , ,923.076923,720.000000,933.333333, , , ,416.666667,1222.222222,1172.413793, , , ,428.571429,680.000000,774.193548, , , 
    Time to Burst Peak (ms),437.500000,304.500000,401.500000, , , ,448.500000,146.500000,370.500000, , , ,259.500000,217.500000,287.500000, , , ,438.500000,297.500000,388.500000, , , 
Viability Metrics
    Resistance - Avg (kOhms),26.403643,26.724128,27.923017, , , ,26.311435,26.669253,29.787740, , , ,27.698263,30.400128,28.908446, , , ,27.201180,27.538033,27.596944, , , 
    Resistance - Std (kOhms),4.091670,3.172066,4.224343, , , ,3.782820,5.465974,3.815167, , , ,3.784102,3.675681,4.408548, , , ,2.516430,4.618830,3.458603, , , 
    Number of Covered Electrodes,15.000000,15.000000,15.000000, , , ,15.000000,14.000000,15.000000, , , ,15.000000,15.000000,15.000000, , , ,15.000000,15.000000,15.000000, , , 
    Weighted Mean Resistance (kOhms),26.403643,26.724128,27.923017, , , ,26.311435,27.381049,29.787740, , , ,27.698263,30.400128,28.908446, , , ,27.201180,27.538033,27.596944, , , 

Measurement,A1_11,A1_12,A1_13,A1_14,A1_21,A1_22,A1_23,A1_24,A1_31,A1_32,A1_33,A1_34,A1_41,A1_42,A1_43,A1_44,A2_11,A2_12,A2_13,A2_14,A2_21,A2_22,A2_23,A2_24,A2_31,A2_32,A2_33,A2_34,A2_41,A2_42,A2_43,A2_44,A3_11,A3_12,A3_13,A3_14,A3_21,A3_22,A3_23,A3_24,A3_31,A3_32,A3_33,A3_34,A3_41,A3_42,A3_43,A3_44,A4_11,A4_12,A4_13,A4_14,A4_21,A4_22,A4_23,A4_24,A4_31,A4_32,A4_33,A4_34,A4_41,A4_42,A4_43,A4_44,A5_11,A5_12,A5_13,A5_14,A5_21,A5_22,A5_23,A5_24,A5_31,A5_32,A5_33,A5_34,A5_41,A5_42,A5_43,A5_44,A6_11,A6_12,A6_13,A6_14,A6_21,A6_22,A6_23,A6_24,A6_31,A6_32,A6_33,A6_34,A6_41,A6_42,A6_43,A6_44,B1_11,B1_12,B1_13,B1_14,B1_21,B1_22,B1_23,B1_24,B1_31,B1_32,B1_33,B1_34,B1_41,B1_42,B1_43,B1_44,B2_11,B2_12,B2_13,B2_14,B2_21,B2_22,B2_23,B2_24,B2_31,B2_32,B2_33,B2_34,B2_41,B2_42,B2_43,B2_44,B3_11,B3_12,B3_13,B3_14,B3_21,B3_22,B3_23,B3_24,B3_31,B3_32,B3_33,B3_34,B3_41,B3_42,B3_43,B3_44,B4_11,B4_12,B4_13,B4_14,B4_21,B4_22,B4_23,B4_24,B4_31,B4_32,B4_33,B4_34,B4_41,B4_42,B4_43,B4_44,B5_11,B5_12,B5_13,B5_14,B5_21,B5_22,B5_23,B5_24,B5_31,B5_32,B5_33,B5_34,B5_41,B5_42,B5_43,B5_44,B6_11,B6_12,B6_13,B6_14,B6_21,B6_22,B6_23,B6_24,B6_31,B6_32,B6_33,B6_34,B6_41,B6_42,B6_43,B6_44,C1_11,C1_12,C1_13,C1_14,C1_21,C1_22,C1_23,C1_24,C1_31,C1_32,C1_33,C1_34,C1_41,C1_42,C1_43,C1_44,C2_11,C2_12,C2_13,C2_14,C2_21,C2_22,C2_23,C2_24,C2_31,C2_32,C2_33,C2_34,C2_41,C2_42,C2_43,C2_44,C3_11,C3_12,C3_13,C3_14,C3_21,C3_22,C3_23,C3_24,C3_31,C3_32,C3_33,C3_34,C3_41,C3_42,C3_43,C3_44,C4_11,C4_12,C4_13,C4_14,C4_21,C4_22,C4_23,C4_24,C4_31,C4_32,C4_33,C4_34,C4_41,C4_42,C4_43,C4_44,C5_11,C5_12,C5_13,C5_14,C5_21,C5_22,C5_23,C5_24,C5_31,C5_32,C5_33,C5_34,C5_41,C5_42,C5_43,C5_44,C6_11,C6_12,C6_13,C6_14,C6_21,C6_22,C6_23,C6_24,C6_31,C6_32,C6_33,C6_34,C6_41,C6_42,C6_43,C6_44,D1_11,D1_12,D1_13,D1_14,D1_21,D1_22,D1_23,D1_24,D1_31,D1_32,D1_33,D1_34,D1_41,D1_42,D1_43,D1_44,D2_11,D2_12,D2_13,D2_14,D2_21,D2_22,D2_23,D2_24,D2_31,D2_32,D2_33,D2_34,D2_41,D2_42,D2_43,D2_44,D3_11,D3_12,D3_13,D3_14,D3_21,D3_22,D3_23,D3_24,D3_31,D3_32,D3_33,D3_34,D3_41,D3_42,D3_43,D3_44,D4_11,D4_12,D4_13,D4_14,D4_21,D4_22,D4_23,D4_24,D4_31,D4_32,D4_33,D4_34,D4_41,D4_42,D4_43,D4_44,D5_11,D5_12,D5_13,D5_14,D5_21,D5_22,D5_23,D5_24,D5_31,D5_32,D5_33,D5_34,D5_41,D5_42,D5_43,D5_44,D6_11,D6_12,D6_13,D6_14,D6_21,D6_22,D6_23,D6_24,D6_31,D6_32,D6_33,D6_34,D6_41,D6_42,D6_43,D6_44,
Activity Metrics
    Number of Spikes,241.000000,379.000000,240.000000,652.000000,88.000000,158.000000,26.000000,126.000000,845.000000,660.000000,681.000000,424.000000,0.000000,1653.000000,143.000000,115.000000,529.000000,305.000000,1105.000000,706.000000,602.000000,14.000000,775.000000,640.000000,582.000000,354.000000,239.000000,105.000000,2.000000,69.000000,503.000000,582.000000,1026.000000,233.000000,160.000000,240.000000,1320.000000,145.000000,800.000000,1586.000000,603.000000,1751.000000,491.000000,98.000000,0.000000,126.000000,1011.000000,1662.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1668.000000,292.000000,200.000000,287.000000,582.000000,29.000000,123.000000,1306.000000,83.000000,1352.000000,60.000000,462.000000,0.000000,263.000000,410.000000,147.000000,945.000000,172.000000,452.000000,10.000000,1127.000000,210.000000,104.000000,819.000000,217.000000,62.000000,3.000000,228.000000,0.000000,268.000000,492.000000,404.000000,139.000000,328.000000,903.000000,1544.000000,2129.000000,420.000000,3311.000000,1111.000000,1761.000000,733.000000,204.000000,595.000000,0.000000,182.000000,424.000000,970.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,96.000000,1807.000000,306.000000,144.000000,500.000000,1569.000000,4.000000,521.000000,466.000000,310.000000,925.000000,465.000000,1.000000,173.000000,968.000000,126.000000,1417.000000,2289.000000,310.000000,68.000000,1423.000000,2678.000000,438.000000,1404.000000,1469.000000,1290.000000,1402.000000,414.000000,0.000000,1199.000000,2993.000000,247.000000,19.000000,513.000000,2063.000000,353.000000,211.000000,1097.000000,1692.000000,103.000000,867.000000,1693.000000,676.000000,777.000000,0.000000,2759.000000,1539.000000,119.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,155.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,528.000000,91.000000,471.000000,1178.000000,52.000000,267.000000,385.000000,941.000000,382.000000,382.000000,277.000000,275.000000,0.000000,807.000000,754.000000,949.000000,188.000000,1096.000000,1117.000000,302.000000,169.000000,1443.000000,140.000000,801.000000,3481.000000,3392.000000,1345.000000,216.000000,0.000000,23.000000,204.000000,142.000000,378.000000,765.000000,230.000000,567.000000,1045.000000,1823.000000,509.000000,520.000000,605.000000,267.000000,518.000000,2721.000000,0.000000,379.000000,505.000000,237.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000
    Mean Firing Rate (Hz),0.544018,0.855530,0.541761,1.471783,0.198646,0.356659,0.058691,0.284424,1.907449,1.489842,1.537246,0.957111,0.000000,3.731377,0.322799,0.259594,1.194131,0.688488,2.494357,1.593679,1.358916,0.031603,1.749436,1.444695,1.313770,0.799097,0.539503,0.237020,0.004515,0.155756,1.135440,1.313770,2.316027,0.525959,0.361174,0.541761,2.979684,0.327314,1.805869,3.580135,1.361174,3.952596,1.108352,0.221219,0.000000,0.284424,2.282167,3.751693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.765237,0.659142,0.451467,0.647856,1.313770,0.065463,0.277652,2.948081,0.187359,3.051919,0.135440,1.042889,0.000000,0.593679,0.925508,0.331828,2.133183,0.388262,1.020316,0.022573,2.544018,0.474041,0.234763,1.848758,0.489842,0.139955,0.006772,0.514673,0.000000,0.604966,1.110609,0.911964,0.313770,0.740406,2.038375,3.485327,4.805869,0.948081,7.474041,2.507901,3.975169,1.654628,0.460497,1.343115,0.000000,0.410835,0.957111,2.189616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.009029,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.216704,4.079007,0.690745,0.325056,1.128668,3.541761,0.009029,1.176072,1.051919,0.699774,2.088036,1.049661,0.002257,0.390519,2.185102,0.284424,3.198646,5.167043,0.699774,0.153499,3.212190,6.045147,0.988713,3.169300,3.316027,2.911964,3.164786,0.934537,0.000000,2.706546,6.756208,0.557562,0.042889,1.158014,4.656885,0.796840,0.476298,2.476298,3.819413,0.232506,1.957111,3.821670,1.525959,1.753950,0.000000,6.227991,3.474041,0.268623,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.212190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.349887,0.000000,0.000000,0.000000,0.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.191874,0.205418,1.063205,2.659142,0.117381,0.602709,0.869074,2.124153,0.862302,0.862302,0.625282,0.620767,0.000000,1.821670,1.702032,2.142212,0.424379,2.474041,2.521445,0.681716,0.381490,3.257336,0.316027,1.808126,7.857788,7.656885,3.036117,0.487585,0.000000,0.051919,0.460497,0.320542,0.853273,1.726862,0.519187,1.279910,2.358916,4.115124,1.148984,1.173815,1.365688,0.602709,1.169300,6.142212,0.000000,0.855530,1.139955,0.534989,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002257,0.000000,0.000000,0.004515,0.000000,0.000000,0.000000
