AxIS Spike File,C:\Users\zzh20\OneDrive - University of Cambridge\Deane Lab\Experiment data\20250625_MEA_LGI2 KD neurons\Plate 2\20250924_LGI2 KD_Plate 2_D18N(000).spk
File Type,24-well

Analysis Start,0.000000
Analysis End,443.000000
Active Electrode Criterion (spks/min), 5
Minimum Covered Resistance (kOhms),18
Remove Coincident Artifacts,False

Electrode Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,5.000000
    Max ISI (ms),100.000000

Network Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,50.000000
    Max ISI (ms),100.000000
    Min # of Electrodes (%),35.000000

Synchrony Settings,
    Synchrony Window,20.000000

Average Network Burst Analysis Settings,
    Number of network bursts vary by well
    Network Burst Window Start (ms),0.000000
    Network Burst Window End (ms),500.000000
    Bin Size (ms),1.000000

Well Averages,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,
Treatment/ID,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,
    Number of Bursts,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.000000,0.000000,0.000000,0.000000,8.000000,0.000000,22.000000,1.000000,0.000000,13.000000,0.000000,0.000000,2.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,1.000000,17.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,7.000000,0.000000,0.000000,21.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
    Burst Duration - Avg (sec), , , ,0.371680, , , , , , , , , ,0.375307,0.214240, , , , , , , , , , , , , , , , ,0.173200, , , , ,0.347840, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.196720, , ,0.219320, , , , , , , , ,0.298516, , , , , , , , , , , , , , , , , , , ,0.283333, ,0.209680, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.358062, , , , , , , , , ,0.230880, , , , , ,0.316204, , , ,0.284350, ,0.365098,0.206320, ,0.267422, , ,0.197720,0.305210, , , , , , ,0.305280, , , , , , , , ,0.189467, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.302128, , , , , , , , , , , , , , , , , , , , , , , , , , ,0.218320, , , , , ,0.201840, , , ,0.307360,0.287760, , , , , ,0.335120,0.189600, , , , , , , ,0.264400, , , , ,0.287440, ,0.297371, , ,0.730061, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Burst Duration - Std (sec), , , , , , , , , , , , , ,0.062383, , , , , , , , , , , , , , , , , , , , , , ,0.054193, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.088149, , , , , , , , ,0.079967, , , , , , , , , , , , , , , , , , , ,0.034912, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.115176, , , , , , , , , , , , , , , ,0.105330, , , ,0.126602, ,0.158628, , ,0.052058, , ,0.049950,0.192228, , , , , , ,0.131805, , , , , , , , ,0.042158, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.067336, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.028664, , , , ,0.055788, , , , , , , , , , , , , , , , , , , , , ,0.046579, , ,0.338911, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Number of Spikes per Burst - Avg, , , ,6.000000, , , , , , , , , ,6.666667,5.000000, , , , , , , , , , , , , , , , ,5.000000, , , , ,6.000000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,5.000000, , ,5.500000, , , , , , , , ,5.850000, , , , , , , , , , , , , , , , , , , ,6.000000, ,5.000000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6.538462, , , , , , , , , ,6.000000, , , , , ,6.954545, , , ,6.500000, ,7.500000,5.000000, ,5.461538, , ,5.000000,7.000000, , , , , , ,6.000000, , , , , , , , ,5.333333, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6.000000, , , , , , , , , , , , , , , , , , , , , , , , , , ,5.000000, , , , , ,5.400000, , , ,5.000000,5.411765, , , , , ,7.000000,6.000000, , , , , , , ,5.000000, , , , ,5.000000, ,5.142857, , ,16.619048, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Number of Spikes per Burst - Std, , , , , , , , , , , , , ,2.061553, , , , , , , , , , , , , , , , , , , , , , ,1.414214, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.836660, , , , , , , , ,0.933302, , , , , , , , , , , , , , , , , , , ,1.000000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.683451, , , , , , , , , , , , , , , ,2.126416, , , ,1.603567, ,2.324814, , ,0.660225, , ,0.000000,3.664502, , , , , , ,1.414214, , , , , , , , ,0.577350, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.224745, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.547723, , , , ,0.712287, , , , , , , , , , , , , , , , , , , , , ,0.377964, , ,8.369446, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Mean ISI within Burst - Avg (sec), , , ,0.074336, , , , , , , , , ,0.070408,0.053560, , , , , , , , , , , , , , , , ,0.043300, , , , ,0.070870, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.049180, , ,0.048004, , , , , , , , ,0.061328, , , , , , , , , , , , , , , , , , , ,0.057270, ,0.052420, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.064993, , , , , , , , , ,0.046176, , , , , ,0.053830, , , ,0.051160, ,0.055496,0.051580, ,0.059958, , ,0.049430,0.050568, , , , , , ,0.059717, , , , , , , , ,0.043403, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.061019, , , , , , , , , , , , , , , , , , , , , , , , , , ,0.054580, , , , , ,0.046984, , , ,0.076840,0.065520, , , , , ,0.055853,0.037920, , , , , , , ,0.066100, , , , ,0.071860, ,0.071517, , ,0.050709, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Mean ISI within Burst - Std (sec), , , , , , , , , , , , , ,0.015330, , , , , , , , , , , , , , , , , , , , , , ,0.009207, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.014249, , , , , , , , ,0.009853, , , , , , , , , , , , , , , , , , , ,0.004631, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.010711, , , , , , , , , , , , , , , ,0.008740, , , ,0.011574, ,0.009136, , ,0.008219, , ,0.012488,0.011041, , , , , , ,0.009471, , , , , , , , ,0.003795, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.007659, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.011573, , , , ,0.009673, , , , , , , , , , , , , , , , , , , , , ,0.005425, , ,0.010650, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Median ISI within Burst - Avg (sec), , , ,0.078320, , , , , , , , , ,0.071529,0.057640, , , , , , , , , , , , , , , , ,0.041520, , , , ,0.073280, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.048760, , ,0.046100, , , , , , , , ,0.062342, , , , , , , , , , , , , , , , , , , ,0.059360, ,0.062000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.066925, , , , , , , , , ,0.033280, , , , , ,0.057040, , , ,0.053485, ,0.053084,0.062800, ,0.061834, , ,0.052680,0.050040, , , , , , ,0.066420, , , , , , , , ,0.043053, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.065128, , , , , , , , , , , , , , , , , , , , , , , , , , ,0.049200, , , , , ,0.044768, , , ,0.079440,0.068052, , , , , ,0.069240,0.030000, , , , , , , ,0.066080, , , , ,0.072520, ,0.073206, , ,0.046918, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Median ISI within Burst - Std (sec), , , , , , , , , , , , , ,0.019002, , , , , , , , , , , , , , , , , , , , , , ,0.008655, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.016669, , , , , , , , ,0.010939, , , , , , , , , , , , , , , , , , , ,0.006389, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.013524, , , , , , , , , , , , , , , ,0.012950, , , ,0.013689, ,0.013865, , ,0.011850, , ,0.009447,0.012059, , , , , , ,0.003818, , , , , , , , ,0.008976, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.013126, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.018428, , , , ,0.012285, , , , , , , , , , , , , , , , , , , , , ,0.007751, , ,0.012352, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Median/Mean ISI within Burst, , , ,1.053594, , , , , , , , , ,1.006686,1.076176, , , , , , , , , , , , , , , , ,0.958891, , , , ,1.034805, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.991460, , ,0.944454, , , , , , , , ,1.017461, , , , , , , , , , , , , , , , , , , ,1.034959, ,1.182755, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.025817, , , , , , , , , ,0.720721, , , , , ,1.054668, , , ,1.039810, ,0.946104,1.217526, ,1.026271, , ,1.075943,0.987915, , , , , , ,1.121283, , , , , , , , ,0.985320, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.061529, , , , , , , , , , , , , , , , , , , , , , , , , , ,0.901429, , , , , ,0.918771, , , ,1.033837,1.034908, , , , , ,1.239675,0.791139, , , , , , , ,0.999697, , , , ,1.009185, ,1.022708, , ,0.917857, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Inter-Burst Interval - Avg (sec), , , , , , , , , , , , , ,32.498620, , , , , , , , , , , , , , , , , , , , , , ,20.625920, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,34.928432, , , , , , , , ,17.952202, , , , , , , , , , , , , , , , , , , ,68.932680, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9.039968, , , , , , , , , , , , , , , ,16.208088, , , ,38.009280, ,16.792968, , ,28.463847, , ,25.683760,22.630583, , , , , , ,139.937760, , , , , , , , ,134.842960, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,46.248880, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,82.397060, , , , ,20.366610, , , , , , , , , , , , , , , , , , , , , ,37.689000, , ,17.090876, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Inter-Burst Interval - Std (sec), , , , , , , , , , , , , ,25.656247, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,22.849697, , , , , , , , ,12.039479, , , , , , , , , , , , , , , , , , , ,53.588003, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4.602674, , , , , , , , , , , , , , , ,11.684335, , , ,29.832840, ,13.393734, , ,20.163232, , , ,17.666629, , , , , , , , , , , , , , , ,40.744624, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,48.506154, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80.847199, , , , ,18.314188, , , , , , , , , , , , , , , , , , , , , ,34.179561, , ,16.268855, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Burst Frequency (Hz), , , ,0.002257, , , , , , , , , ,0.020316,0.002257, , , , , , , , , , , , , , , , ,0.002257, , , , ,0.004515, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.002257, , ,0.013544, , , , , , , , ,0.045147, , , , , , , , , , , , , , , , , , , ,0.006772, ,0.002257, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.088036, , , , , , , , , ,0.002257, , , , , ,0.049661, , , ,0.018059, ,0.049661,0.002257, ,0.029345, , ,0.004515,0.018059, , , , , , ,0.004515, , , , , , , , ,0.006772, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.011287, , , , , , , , , , , , , , , , , , , , , , , , , , ,0.002257, , , , , ,0.011287, , , ,0.002257,0.038375, , , , , ,0.002257,0.002257, , , , , , , ,0.002257, , , , ,0.002257, ,0.015801, , ,0.047404, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    IBI Coefficient of Variation, , , , , , , , , , , , , ,0.789456, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.654186, , , , , , , , ,0.670641, , , , , , , , , , , , , , , , , , , ,0.777396, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.509147, , , , , , , , , , , , , , , ,0.720895, , , ,0.784883, ,0.797580, , ,0.708380, , , ,0.780653, , , , , , , , , , , , , , , ,0.302164, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.048807, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.981190, , , , ,0.899226, , , , , , , , , , , , , , , , , , , , , ,0.906884, , ,0.951903, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Normalized Duration IQR, , , , , , , , , , , , , ,0.277439, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.572546, , , , , , , , ,0.319016, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.308646, , , , , , , , , , , , , , , ,0.241188, , , ,0.162211, ,0.748181, , ,0.145241, , , ,0.191528, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.067690, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.147148, , , , ,0.174172, , , , , , , , , , , , , , , , , , , , , ,0.104912, , ,0.760842, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
    Burst Percentage,0.000000,0.000000,0.000000,2.870813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, ,8.264463,1.923077,0.000000,0.000000,0.000000, ,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, ,0.000000,0.000000,1.760563,0.000000,0.000000,0.000000,0.000000,5.504587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, ,0.000000,0.000000,0.000000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.000000,0.000000,0.000000,0.000000,2.347418,0.000000, ,4.947526,0.000000,0.000000,0.000000,0.000000, ,0.000000,0.000000,0.000000,31.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, , ,0.000000,0.000000, ,0.000000,0.000000,0.000000,3.422053,0.000000,0.946970,0.000000,0.000000,0.000000,0.000000,0.000000, ,0.000000,0.000000,0.000000, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,0.000000, , , , , , , , , , ,0.000000,26.479751,0.000000,0.000000,0.000000,0.000000, ,0.000000,0.000000,0.000000,0.000000,1.449275, ,0.000000,0.000000, ,0.000000,16.416309,0.000000, ,0.000000,7.772795,0.000000,41.984733,2.008032,0.000000,10.581222,0.000000, ,5.128205,9.790210,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.654867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000, ,0.000000,4.719764,0.000000, , , , , , , , , , , , ,0.000000, , , , , , , , , , , , , , , ,4.137931, , , , , , , , , , , , , , , , , , , ,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.004016,0.000000,0.000000,0.000000,0.000000, ,8.083832,0.000000,0.000000,0.000000,3.378378,11.794872, ,0.000000,0.000000,0.000000,0.000000,1.662708,1.158301,0.000000,0.000000, ,0.000000,0.000000,0.000000,0.000000,1.278772,0.000000,0.000000, ,0.000000,2.192982,0.000000,11.538462,0.000000,0.000000,79.862700, ,0.000000,0.000000, , ,0.000000, , , , , , , , ,0.000000, ,0.000000, , , , , , , , , , , , , , , , , ,0.000000, , , , , ,0.000000,0.000000, , ,0.000000, , , ,0.000000,0.000000, , 
Viability Metrics
    Resistance (kOhms),26.624834,28.800297,25.869358,29.406707,23.517887,23.031945,19.260984,21.952910,33.734545,29.996469,21.863752,22.944263, ,31.623206,23.893840,23.066194,30.539526,21.531200,22.843673,25.848451,36.369283,20.717771,36.129117,27.514691,28.811237,25.120438,22.327163,22.520346, ,23.443296,25.369606,27.549063,30.975136,24.605059,21.057563,21.949317,32.731940,28.317587,27.939394,24.349061,32.155499,32.033757,25.827030,18.194233, ,26.810080,27.523239,30.243060, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,32.152639,26.570556,24.629611,29.407130,31.201409,20.513010,22.177790,27.614855,22.503004,23.991970,21.779694,25.407555, ,21.995926,25.200398,17.648625,37.956165,24.600813,23.529467,21.276916,39.969079,22.871211,22.301762,27.295480,28.336031,24.904464,16.395638,25.684386, ,24.090837,25.606561,20.745940,19.056051,25.355677,26.032567,34.548388,31.248229,25.068660,42.137260,31.993017,33.976670,26.263588,21.817102,28.479359, ,24.772411,26.188784,25.749917, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,20.057053,29.901993,26.070263,28.595566,24.906240,20.744975,20.085983,34.007466,25.763168,21.824659,31.658157,24.478743, ,23.304909,28.939456,20.207447,33.128240,42.070850,26.851646,22.564256,27.960371,34.004088,25.145502,34.254238,39.417728,35.212383,26.767637,24.515528, ,32.223572,38.403102,23.988565,19.870004,26.862721,33.378882,23.984936,25.474350,33.459324,33.539863,25.084086,27.478999,29.946706,25.247356,27.139260, ,37.750822,35.527692,20.712629, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27.331629,21.208877,23.056888,27.816831,21.204517,23.922687,24.472353,31.289921,22.585757,26.393991,28.160046,20.211369, ,29.816485,26.205543,23.168591,24.130790,28.790418,23.620827,23.838003,25.026494,33.878100,22.468917,28.518730,31.123559,40.070140,23.590106,26.604166, ,20.708597,24.103168,21.604562,26.152606,31.186592,22.693284,24.527949,21.073121,28.128211,24.992401,26.591212,27.671998,22.337902,28.482144,28.546165, ,24.314973,24.510503,26.583586, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 

