AxIS Spike File,C:\Users\zzh20\OneDrive - University of Cambridge\Deane Lab\Experiment data\20250625_MEA_LGI2 KD neurons\Plate 1\20250926_LGI2 KD_Plate 1_D20N(000).spk
File Type,24-well

Analysis Start,0.000000
Analysis End,442.000000
Active Electrode Criterion (spks/min), 5
Minimum Covered Resistance (kOhms),18
Remove Coincident Artifacts,False

Electrode Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,5.000000
    Max ISI (ms),100.000000

Network Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,50.000000
    Max ISI (ms),100.000000
    Min # of Electrodes (%),35.000000

Synchrony Settings,
    Synchrony Window,20.000000

Average Network Burst Analysis Settings,
    Number of network bursts vary by well
    Network Burst Window Start (ms),0.000000
    Network Burst Window End (ms),500.000000
    Bin Size (ms),1.000000

Well Averages,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,
Treatment/ID,SCRM_Batch 1,LGI2 KD4_Batch 1,LGI2 KD5_Batch 1,SCRM_Batch 2,LGI2 KD4_Batch 2,LGI2 KD5_Batch 2,SCRM_Batch 1,LGI2 KD4_Batch 1,LGI2 KD5_Batch 1,SCRM_Batch 2,LGI2 KD4_Batch 2,LGI2 KD5_Batch 2,SCRM_Batch 1,LGI2 KD4_Batch 1,LGI2 KD5_Batch 1,SCRM_Batch 2,LGI2 KD4_Batch 2,LGI2 KD5_Batch 2,SCRM_Batch 1,LGI2 KD4_Batch 1,LGI2 KD5_Batch 1,SCRM_Batch 2,LGI2 KD4_Batch 2,LGI2 KD5_Batch 2
Activity Metrics
    Number of Spikes,3465.000000,1465.000000,1333.000000,1810.000000,1479.000000,2112.000000,3197.000000,3006.000000,3234.000000,1596.000000,1485.000000,2168.000000,3777.000000,2397.000000,3861.000000,4510.000000,2091.000000,1411.000000,2636.000000,640.000000,2409.000000,2403.000000,2446.000000,4061.000000
    Mean Firing Rate (Hz),0.489960,0.207155,0.188490,0.255939,0.209135,0.298643,0.452064,0.425057,0.457296,0.225679,0.209983,0.306561,0.534078,0.338942,0.545956,0.637726,0.295673,0.199519,0.372738,0.090498,0.340639,0.339791,0.345871,0.574236
    ISI Coefficient of Variation - Avg,2.143038,2.086562,1.771441,1.951961,1.587637,1.871614,2.537549,2.193102,2.497521,2.062110,1.662453,1.848395,2.361722,1.835757,2.264416,2.427037,1.889159,1.792673,2.423741,1.618632,1.947256,1.977781,1.657863,2.342362
    Number of Active Electrodes,11.000000,8.000000,9.000000,9.000000,7.000000,10.000000,12.000000,9.000000,11.000000,8.000000,13.000000,9.000000,13.000000,10.000000,10.000000,13.000000,9.000000,6.000000,10.000000,7.000000,14.000000,10.000000,14.000000,9.000000
    Weighted Mean Firing Rate (Hz),0.699712,0.404129,0.316239,0.436903,0.442469,0.461086,0.584842,0.736300,0.661456,0.423643,0.249565,0.528658,0.649321,0.524434,0.856787,0.778281,0.505028,0.510558,0.570136,0.175501,0.386878,0.523529,0.393665,1.004525
Electrode Burst Metrics
    Number of Bursts,94.000000,65.000000,50.000000,36.000000,32.000000,47.000000,70.000000,97.000000,147.000000,34.000000,11.000000,63.000000,127.000000,75.000000,73.000000,117.000000,58.000000,27.000000,65.000000,5.000000,73.000000,53.000000,58.000000,115.000000
    Number of Bursting Electrodes,8.000000,5.000000,3.000000,4.000000,2.000000,3.000000,8.000000,7.000000,6.000000,6.000000,1.000000,4.000000,10.000000,6.000000,7.000000,8.000000,5.000000,5.000000,7.000000,1.000000,6.000000,6.000000,4.000000,7.000000
    Burst Duration - Avg (sec),0.302858,0.280322,0.271745,0.310684,0.242333,0.274413,0.347887,0.322931,0.333454,0.237277,0.328095,0.303402,0.305382,0.261878,0.379668,0.318149,0.273029,0.246266,0.241600,0.285024,0.252768,0.279954,0.281312,0.337302
    Burst Duration - Std (sec),0.103825,0.093864,0.039137,0.050066,0.252201,0.105227,0.272028,0.137357,0.081231,0.046110, ,0.054777,0.099312,0.082089,0.242788,0.160215,0.037804,0.073414,0.062019, ,0.064785,0.069108,0.082276,0.136866
    Number of Spikes per Burst - Avg,7.358426,6.637143,6.674839,6.769574,7.467742,6.795699,11.699326,7.940078,8.008647,5.728261,8.818182,6.380628,8.721152,6.416310,12.771726,10.528384,6.484853,6.100000,6.745193,6.000000,6.817845,6.758036,7.706944,9.497078
    Number of Spikes per Burst - Std,2.653411,1.091559,0.777730,2.207198,3.489914,1.702765,14.968904,2.448276,0.947468,0.715974, ,1.305864,3.294762,1.888959,17.000972,6.970304,1.171996,1.431782,2.161402, ,1.919228,1.559342,2.232962,6.216058
