AxIS Spike File,C:\Users\zzh20\OneDrive - University of Cambridge\Deane Lab\Experiment data\20250625_MEA_LGI2 KD neurons\Plate 2\20251006_LGI2 KD_Plate 2_D30N(000).spk
File Type,24-well

Analysis Start,0.000000
Analysis End,443.000000
Active Electrode Criterion (spks/min), 5
Minimum Covered Resistance (kOhms),18
Remove Coincident Artifacts,False

Electrode Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,5.000000
    Max ISI (ms),100.000000

Network Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,50.000000
    Max ISI (ms),100.000000
    Min # of Electrodes (%),35.000000

Synchrony Settings,
    Synchrony Window,20.000000

Average Network Burst Analysis Settings,
    Number of network bursts vary by well
    Network Burst Window Start (ms),0.000000
    Network Burst Window End (ms),500.000000
    Bin Size (ms),1.000000

Well Averages,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,
Treatment/ID,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,
    Burst Duration - Std (sec),0.278158,0.268817,0.338523, , , ,0.374594,0.289938,0.297161, , , ,0.251761,0.248807,0.342169, , , ,0.246878,0.311749,0.246204, , , 
    Number of Spikes per Burst - Avg,52.103947,33.542176,44.418041, , , ,60.991032,35.043437,68.214702, , , ,45.927263,78.196671,65.961965, ,6.071429, ,56.944973,50.591320,39.164645, , , 
    Number of Spikes per Burst - Std,32.123395,21.907783,35.031657, , , ,46.887016,31.296480,48.092145, , , ,27.318532,37.607204,46.642768, , , ,32.029166,44.411307,20.458592, , , 
    Mean ISI within Burst - Avg (sec),0.021857,0.026025,0.023056, , , ,0.020358,0.020413,0.017958, , , ,0.025200,0.020088,0.019166, ,0.051572, ,0.020017,0.022382,0.023618, , , 
    Mean ISI within Burst - Std (sec),0.006354,0.008825,0.004932, , , ,0.005286,0.003912,0.006065, , , ,0.011104,0.007933,0.006940, , , ,0.005286,0.006582,0.007127, , , 
    Median ISI within Burst - Avg (sec),0.016520,0.020981,0.017913, , , ,0.015196,0.014489,0.013103, , , ,0.020508,0.015928,0.014473, ,0.048786, ,0.014707,0.017168,0.018312, , , 
    Median ISI within Burst - Std (sec),0.006979,0.009374,0.005236, , , ,0.005121,0.003656,0.006346, , , ,0.012734,0.008521,0.007411, , , ,0.005820,0.006642,0.007583, , , 
    Median/Mean ISI within Burst - Avg,0.663669,0.712273,0.684854, , , ,0.661183,0.650668,0.621476, , , ,0.705308,0.664709,0.639295, ,0.936204, ,0.648228,0.686305,0.682739, , , 
    Median/Mean ISI within Burst - Std,0.059720,0.080870,0.079003, , , ,0.053122,0.072401,0.052661, , , ,0.110875,0.084660,0.059364, , , ,0.074090,0.069946,0.067198, , , 
    Inter-Burst Interval - Avg (sec),20.659730,11.828754,10.612292, , , ,24.851171,12.583904,9.846875, , , ,21.691684,10.954644,10.280079, ,7.786169, ,20.631869,13.650929,9.969611, , , 
    Inter-Burst Interval - Std (sec),4.228060,2.477480,2.643763, , , ,6.471526,4.591153,1.285071, , , ,6.471414,1.510455,1.646645, ,0.000000, ,3.700762,1.711481,1.748661, , , 
    Burst Frequency - Avg (Hz),0.042438,0.071633,0.078856, , , ,0.031001,0.067236,0.083521, , , ,0.041535,0.074643,0.080361, ,0.063205, ,0.038826,0.058992,0.081866, , , 
    Burst Frequency - Std (Hz),0.013442,0.015439,0.018048, , , ,0.005753,0.016474,0.011975, , , ,0.020544,0.011556,0.017166, , , ,0.007829,0.007767,0.018308, , , 
    IBI Coefficient of Variation - Avg,0.614595,0.525134,0.527891, , , ,0.551199,0.451012,0.457538, , , ,0.644049,0.563716,0.453693, ,1.154999, ,0.532392,0.503015,0.545088, , , 
    IBI Coefficient of Variation - Std,0.193395,0.169161,0.157664, , , ,0.132365,0.160502,0.130323, , , ,0.243474,0.153880,0.160866, ,0.000000, ,0.215829,0.160264,0.139867, , , 
    Burst Percentage - Avg,76.680525,76.976391,78.037517,0.000000, , ,74.324312,71.096985,85.060315,0.000000,0.000000, ,75.319706,84.690354,84.535174,0.000000,12.490816,0.000000,74.859067,76.853016,79.244295,0.000000,0.000000,0.000000
    Burst Percentage - Std,21.902629,22.045895,24.442731, , , ,23.386190,31.077716,23.690889, , , ,22.132033,25.153220,23.802036, , , ,22.020380,22.995539,23.330146, ,0.000000,0.000000
Network Burst Metrics
    Number of Network Bursts,13.000000,23.000000,27.000000,0.000000,0.000000,0.000000,11.000000,26.000000,29.000000,0.000000,0.000000,0.000000,11.000000,24.000000,28.000000,0.000000,0.000000,0.000000,14.000000,21.000000,26.000000,0.000000,0.000000,0.000000
    Network Burst Frequency,0.029345,0.051919,0.060948, , , ,0.024831,0.058691,0.065463, , , ,0.024831,0.054176,0.063205, , , ,0.031603,0.047404,0.058691, , , 
    Network Burst Duration - Avg (sec),2.884689,2.523937,2.345037, , , ,2.583425,1.845948,2.034623, , , ,3.414189,2.399323,2.063880, , , ,3.110189,2.490400,2.441929, , , 
    Network Burst Duration - Std (sec),0.516848,0.499278,0.302926, , , ,0.462416,0.162521,0.248066, , , ,0.405602,0.220709,0.344282, , , ,0.448645,0.439672,0.338642, , , 
    Number of Spikes per Network Burst - Avg,1213.538462,750.652174,937.592593, , , ,1234.181818,649.346154,1353.620690, , , ,1159.636364,1614.375000,1334.321429, , , ,1134.928571,1037.047619,870.423077, , , 
    Number of Spikes per Network Burst - Std,42.519829,38.118963,38.729098, , , ,58.594911,71.654137,35.723555, , , ,45.189098,37.379153,198.666677, , , ,312.785615,193.195620,31.384293, , , 
    Mean ISI within Network Burst - Avg (sec),0.002385,0.003376,0.002507, , , ,0.002099,0.002894,0.001506, , , ,0.002947,0.001488,0.001588, , , ,0.004868,0.002481,0.002813, , , 
    Mean ISI within Network Burst - Std (sec),0.000458,0.000706,0.000336, , , ,0.000374,0.000507,0.000198, , , ,0.000327,0.000148,0.000341, , , ,0.008453,0.000493,0.000405, , , 
    Median ISI within Network Burst - Avg (sec),0.000652,0.000951,0.000801, , , ,0.000669,0.001000,0.000498, , , ,0.000731,0.000480,0.000557, , , ,0.002657,0.000827,0.000774, , , 
    Median ISI within Network Burst - Std (sec),0.000055,0.000112,0.000058, , , ,0.000074,0.000403,0.000033, , , ,0.000062,0.000000,0.000193, , , ,0.007479,0.000435,0.000069, , , 
    Median/Mean ISI within Network Burst - Avg,0.279441,0.286989,0.323572, , , ,0.323310,0.339982,0.334756, , , ,0.250581,0.325341,0.350414, , , ,0.296627,0.323865,0.278868, , , 
    Median/Mean ISI within Network Burst - Std,0.038368,0.031784,0.037377, , , ,0.035957,0.056914,0.039385, , , ,0.031930,0.030383,0.055203, , , ,0.159042,0.073142,0.034953, , , 
    Number of Elecs Participating in Burst - Avg,15.538462,15.608696,15.444444, , , ,15.363636,14.307692,15.413793, , , ,16.000000,15.083333,15.250000, , , ,15.285714,15.142857,15.846154, , , 
    Number of Elecs Participating in Burst - Std,0.518875,0.499011,0.506370, , , ,0.504525,0.549125,0.501230, , , ,0.000000,0.282330,0.518188, , , ,1.589803,0.478091,0.367946, , , 
    Number of Spikes per Network Burst per Channel - Avg,78.162821,48.123551,60.745679, , , ,80.383333,45.347746,87.939799, , , ,72.477273,107.061806,87.390986, , , ,72.571726,68.325425,54.959135, , , 
    Number of Spikes per Network Burst per Channel - Std,3.389756,2.613073,2.688392, , , ,4.089947,4.749186,4.385333, , , ,2.824319,3.031337,12.968638, , , ,19.481684,12.578642,2.388960, , , 
    Network Burst Percentage,86.819658,92.134052,96.817991, , , ,89.622392,95.708617,97.014557, , , ,85.616484,97.412883,97.533024, , , ,87.959477,93.004783,93.358360, , , 
    Network IBI Coefficient of Variation,0.086362,0.083913,0.047454, , , ,0.061877,0.072861,0.026450, , , ,0.058632,0.051461,0.092519, , , ,0.238057,0.067462,0.079486, , , 
    Network Normalized Duration IQR,0.238982,0.329648,0.136810, , , ,0.119994,0.096925,0.136071, , , ,0.135627,0.087557,0.194113, , , ,0.177319,0.148814,0.211107, , , 
Synchrony Metrics
    Area Under Normalized Cross-Correlation,0.382953,0.385666,0.359471,0.000000,0.000000,0.000000,0.357928,0.375550,0.478213,0.000000,0.000000,0.000000,0.370517,0.452509,0.421225,0.000000,0.000000,0.000000,0.356228,0.328906,0.426677,0.000000,0.000000,0.040004
    Area Under Cross-Correlation,7.545034,6.033089,9.937020,0.000000,0.000000,0.000000,6.264729,5.910779,23.080267,0.000000,0.000000,0.000000,5.539673,23.445335,20.948119,0.000000,0.000000,0.000000,7.450489,8.981038,9.425470,0.000000,0.000000,0.000169
    Full Width at Half Height of Normalized Cross-Correlation,61.000000,68.000000,66.000000, , , ,62.000000,63.000000,48.000000, , , ,65.000000,56.000000,57.000000, , , ,77.000000,71.000000,59.000000, , ,1.000000
    Full Width at Half Height of Cross-Correlation,303.000000,226.000000,299.000000, , , ,647.000000,201.000000,388.000000, , , ,383.000000,526.000000,493.000000, , , ,469.000000,462.000000,234.000000, , ,1.000000
    Synchrony Index, , , , , , , , , , , , , , , , , , , , , , , , 
    Kreuz SPIKE Distance, , , , , , , , , , , , , , , , , , , , , , , , 
Average Network Burst Metrics
    Start Electrode,32.000000,11.000000,11.000000, , , ,43.000000,11.000000,22.000000, , , ,33.000000,32.000000,13.000000, , , ,42.000000,14.000000,13.000000, , , 
    Percent Bursts with Start Electrode,30.769231,30.434783,22.222222, , , ,27.272727,23.076923,20.689655, , , ,45.454545,25.000000,32.142857, , , ,21.428571,23.809524,19.230769, , , 
    Burst Peak (Max Spikes per sec),1615.384615,1347.826087,1518.518519, , , ,1636.363636,2115.384615,2379.310345, , , ,1818.181818,2791.666667,2321.428571, , , ,285.714286,1476.190476,1192.307692, , , 
    Time to Burst Peak (ms),446.500000,400.500000,466.500000, , , ,491.500000,139.500000,124.500000, , , ,463.500000,380.500000,334.500000, , , ,198.500000,469.500000,493.500000, , , 
Viability Metrics
    Resistance - Avg (kOhms),27.644741,26.705033,27.096740, , , ,26.999923,26.977647,29.785605, , , ,27.231785,32.703017,29.663580, , , ,26.710829,27.142350,28.850438, , , 
    Resistance - Std (kOhms),4.447100,3.105014,3.679320, , , ,3.992256,4.835356,3.925288, , , ,2.662073,3.722091,4.105721, , , ,1.864742,3.878686,3.045917, , , 
    Number of Covered Electrodes,15.000000,15.000000,15.000000, , , ,15.000000,14.000000,15.000000, , , ,15.000000,15.000000,15.000000, , , ,15.000000,15.000000,15.000000, , , 
    Weighted Mean Resistance (kOhms),27.644741,26.705033,27.096740, , , ,26.999923,27.639938,29.785605, , , ,27.231785,32.703017,29.663580, , , ,26.710829,27.142350,28.850438, , , 

Measurement,A1_11,A1_12,A1_13,A1_14,A1_21,A1_22,A1_23,A1_24,A1_31,A1_32,A1_33,A1_34,A1_41,A1_42,A1_43,A1_44,A2_11,A2_12,A2_13,A2_14,A2_21,A2_22,A2_23,A2_24,A2_31,A2_32,A2_33,A2_34,A2_41,A2_42,A2_43,A2_44,A3_11,A3_12,A3_13,A3_14,A3_21,A3_22,A3_23,A3_24,A3_31,A3_32,A3_33,A3_34,A3_41,A3_42,A3_43,A3_44,A4_11,A4_12,A4_13,A4_14,A4_21,A4_22,A4_23,A4_24,A4_31,A4_32,A4_33,A4_34,A4_41,A4_42,A4_43,A4_44,A5_11,A5_12,A5_13,A5_14,A5_21,A5_22,A5_23,A5_24,A5_31,A5_32,A5_33,A5_34,A5_41,A5_42,A5_43,A5_44,A6_11,A6_12,A6_13,A6_14,A6_21,A6_22,A6_23,A6_24,A6_31,A6_32,A6_33,A6_34,A6_41,A6_42,A6_43,A6_44,B1_11,B1_12,B1_13,B1_14,B1_21,B1_22,B1_23,B1_24,B1_31,B1_32,B1_33,B1_34,B1_41,B1_42,B1_43,B1_44,B2_11,B2_12,B2_13,B2_14,B2_21,B2_22,B2_23,B2_24,B2_31,B2_32,B2_33,B2_34,B2_41,B2_42,B2_43,B2_44,B3_11,B3_12,B3_13,B3_14,B3_21,B3_22,B3_23,B3_24,B3_31,B3_32,B3_33,B3_34,B3_41,B3_42,B3_43,B3_44,B4_11,B4_12,B4_13,B4_14,B4_21,B4_22,B4_23,B4_24,B4_31,B4_32,B4_33,B4_34,B4_41,B4_42,B4_43,B4_44,B5_11,B5_12,B5_13,B5_14,B5_21,B5_22,B5_23,B5_24,B5_31,B5_32,B5_33,B5_34,B5_41,B5_42,B5_43,B5_44,B6_11,B6_12,B6_13,B6_14,B6_21,B6_22,B6_23,B6_24,B6_31,B6_32,B6_33,B6_34,B6_41,B6_42,B6_43,B6_44,C1_11,C1_12,C1_13,C1_14,C1_21,C1_22,C1_23,C1_24,C1_31,C1_32,C1_33,C1_34,C1_41,C1_42,C1_43,C1_44,C2_11,C2_12,C2_13,C2_14,C2_21,C2_22,C2_23,C2_24,C2_31,C2_32,C2_33,C2_34,C2_41,C2_42,C2_43,C2_44,C3_11,C3_12,C3_13,C3_14,C3_21,C3_22,C3_23,C3_24,C3_31,C3_32,C3_33,C3_34,C3_41,C3_42,C3_43,C3_44,C4_11,C4_12,C4_13,C4_14,C4_21,C4_22,C4_23,C4_24,C4_31,C4_32,C4_33,C4_34,C4_41,C4_42,C4_43,C4_44,C5_11,C5_12,C5_13,C5_14,C5_21,C5_22,C5_23,C5_24,C5_31,C5_32,C5_33,C5_34,C5_41,C5_42,C5_43,C5_44,C6_11,C6_12,C6_13,C6_14,C6_21,C6_22,C6_23,C6_24,C6_31,C6_32,C6_33,C6_34,C6_41,C6_42,C6_43,C6_44,D1_11,D1_12,D1_13,D1_14,D1_21,D1_22,D1_23,D1_24,D1_31,D1_32,D1_33,D1_34,D1_41,D1_42,D1_43,D1_44,D2_11,D2_12,D2_13,D2_14,D2_21,D2_22,D2_23,D2_24,D2_31,D2_32,D2_33,D2_34,D2_41,D2_42,D2_43,D2_44,D3_11,D3_12,D3_13,D3_14,D3_21,D3_22,D3_23,D3_24,D3_31,D3_32,D3_33,D3_34,D3_41,D3_42,D3_43,D3_44,D4_11,D4_12,D4_13,D4_14,D4_21,D4_22,D4_23,D4_24,D4_31,D4_32,D4_33,D4_34,D4_41,D4_42,D4_43,D4_44,D5_11,D5_12,D5_13,D5_14,D5_21,D5_22,D5_23,D5_24,D5_31,D5_32,D5_33,D5_34,D5_41,D5_42,D5_43,D5_44,D6_11,D6_12,D6_13,D6_14,D6_21,D6_22,D6_23,D6_24,D6_31,D6_32,D6_33,D6_34,D6_41,D6_42,D6_43,D6_44,
Activity Metrics
    Number of Spikes,1210.000000,1300.000000,1315.000000,1691.000000,792.000000,601.000000,294.000000,469.000000,2924.000000,2775.000000,1307.000000,515.000000,8.000000,1813.000000,585.000000,572.000000,1784.000000,1071.000000,1429.000000,1294.000000,2669.000000,244.000000,1260.000000,1814.000000,2063.000000,1067.000000,523.000000,728.000000,20.000000,496.000000,900.000000,1377.000000,2831.000000,408.000000,526.000000,1079.000000,3577.000000,1648.000000,1169.000000,897.000000,1782.000000,2642.000000,1697.000000,243.000000,15.000000,956.000000,4368.000000,2309.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2340.000000,1064.000000,227.000000,1743.000000,1615.000000,404.000000,950.000000,957.000000,486.000000,2080.000000,330.000000,1072.000000,8.000000,794.000000,1006.000000,72.000000,2254.000000,1625.000000,1957.000000,121.000000,3950.000000,586.000000,1810.000000,1135.000000,899.000000,908.000000,9.000000,912.000000,2.000000,486.000000,299.000000,687.000000,857.000000,766.000000,5396.000000,2546.000000,3332.000000,1883.000000,5878.000000,3071.000000,6436.000000,2798.000000,2341.000000,1163.000000,14.000000,1677.000000,901.000000,1404.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,317.000000,447.000000,989.000000,1221.000000,1194.000000,1283.000000,144.000000,1070.000000,1020.000000,1215.000000,2216.000000,1721.000000,28.000000,609.000000,974.000000,451.000000,3695.000000,3647.000000,1356.000000,944.000000,3757.000000,4001.000000,949.000000,2796.000000,2852.000000,3418.000000,3021.000000,2233.000000,2.000000,1990.000000,3693.000000,1420.000000,405.000000,1579.000000,5605.000000,715.000000,1204.000000,2191.000000,4520.000000,793.000000,2043.000000,3846.000000,1260.000000,3000.000000,8.000000,6173.000000,3617.000000,1347.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,140.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1361.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1121.000000,316.000000,1115.000000,1909.000000,402.000000,1561.000000,896.000000,2346.000000,1121.000000,721.000000,590.000000,843.000000,13.000000,1286.000000,2018.000000,1806.000000,1250.000000,1309.000000,1838.000000,367.000000,366.000000,3271.000000,567.000000,2279.000000,3797.000000,4183.000000,523.000000,1240.000000,4.000000,501.000000,1022.000000,899.000000,1305.000000,2336.000000,642.000000,595.000000,1015.000000,2035.000000,1245.000000,2195.000000,1255.000000,1815.000000,1479.000000,3344.000000,49.000000,1464.000000,1596.000000,1871.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.000000,0.000000,0.000000,0.000000,19.000000,0.000000,0.000000,0.000000,4.000000,0.000000,0.000000,0.000000
    Mean Firing Rate (Hz),2.731377,2.934537,2.968397,3.817156,1.787810,1.356659,0.663657,1.058691,6.600451,6.264108,2.950339,1.162528,0.018059,4.092551,1.320542,1.291196,4.027088,2.417607,3.225734,2.920993,6.024831,0.550790,2.844244,4.094808,4.656885,2.408578,1.180587,1.643341,0.045147,1.119639,2.031603,3.108352,6.390519,0.920993,1.187359,2.435666,8.074492,3.720090,2.638826,2.024831,4.022573,5.963883,3.830700,0.548533,0.033860,2.158014,9.860045,5.212190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.282167,2.401806,0.512415,3.934537,3.645598,0.911964,2.144470,2.160271,1.097065,4.695260,0.744921,2.419865,0.018059,1.792325,2.270880,0.162528,5.088036,3.668172,4.417607,0.273138,8.916479,1.322799,4.085779,2.562077,2.029345,2.049661,0.020316,2.058691,0.004515,1.097065,0.674944,1.550790,1.934537,1.729120,12.180587,5.747178,7.521445,4.250564,13.268623,6.932280,14.528217,6.316027,5.284424,2.625282,0.031603,3.785553,2.033860,3.169300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.715576,1.009029,2.232506,2.756208,2.695260,2.896163,0.325056,2.415350,2.302483,2.742664,5.002257,3.884876,0.063205,1.374718,2.198646,1.018059,8.340858,8.232506,3.060948,2.130926,8.480813,9.031603,2.142212,6.311512,6.437923,7.715576,6.819413,5.040632,0.004515,4.492099,8.336343,3.205418,0.914221,3.564334,12.652370,1.613995,2.717833,4.945824,10.203160,1.790068,4.611738,8.681716,2.844244,6.772009,0.018059,13.934537,8.164786,3.040632,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.316027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.072235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.530474,0.713318,2.516930,4.309255,0.907449,3.523702,2.022573,5.295711,2.530474,1.627540,1.331828,1.902935,0.029345,2.902935,4.555305,4.076749,2.821670,2.954853,4.148984,0.828442,0.826185,7.383747,1.279910,5.144470,8.571106,9.442438,1.180587,2.799097,0.009029,1.130926,2.306998,2.029345,2.945824,5.273138,1.449210,1.343115,2.291196,4.593679,2.810384,4.954853,2.832957,4.097065,3.338600,7.548533,0.110609,3.304740,3.602709,4.223476,0.000000,0.000000,0.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.013544,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015801,0.000000,0.000000,0.000000,0.042889,0.000000,0.000000,0.000000,0.009029,0.000000,0.000000,0.000000
