AxIS Spike File,C:\Users\zzh20\OneDrive - University of Cambridge\Deane Lab\Experiment data\20250625_MEA_LGI2 KD neurons\Plate 2\20251005_LGI2 KD_Plate 2_D29N(000).spk
File Type,24-well

Analysis Start,0.000000
Analysis End,443.000000
Active Electrode Criterion (spks/min), 5
Minimum Covered Resistance (kOhms),18
Remove Coincident Artifacts,False

Electrode Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,5.000000
    Max ISI (ms),100.000000

Network Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,50.000000
    Max ISI (ms),100.000000
    Min # of Electrodes (%),35.000000

Synchrony Settings,
    Synchrony Window,20.000000

Average Network Burst Analysis Settings,
    Number of network bursts vary by well
    Network Burst Window Start (ms),0.000000
    Network Burst Window End (ms),500.000000
    Bin Size (ms),1.000000

Well Averages,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,
Treatment/ID,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,
    Burst Duration - Std (sec),0.320171,0.237185,0.342925, , , ,0.381297,0.210075,0.292184, , , ,0.341077,0.258537,0.338237, , , ,0.266598,0.377719,0.212154, , , 
    Number of Spikes per Burst - Avg,47.327713,26.531166,36.384808, , , ,47.100104,22.499060,57.493162, , , ,43.463638,52.416059,52.997663, ,5.500000, ,42.773180,43.448573,29.481783, , , 
    Number of Spikes per Burst - Std,32.530605,16.564168,31.466909, , , ,40.971531,21.179268,44.582548, , , ,26.056597,26.781234,41.137439, , , ,25.074433,45.433176,17.331685, , , 
    Mean ISI within Burst - Avg (sec),0.021148,0.025444,0.023770, , , ,0.022349,0.023580,0.016402, , , ,0.023807,0.020184,0.018641, ,0.055792, ,0.021565,0.022992,0.023990, , , 
    Mean ISI within Burst - Std (sec),0.005477,0.006905,0.004770, , , ,0.005843,0.006229,0.004274, , , ,0.011314,0.004655,0.003949, , , ,0.005429,0.005799,0.005677, , , 
    Median ISI within Burst - Avg (sec),0.016144,0.020018,0.017905, , , ,0.017321,0.017311,0.010994, , , ,0.019463,0.015220,0.013429, ,0.052160, ,0.016273,0.017697,0.018079, , , 
    Median ISI within Burst - Std (sec),0.005802,0.007714,0.004853, , , ,0.005841,0.005279,0.003364, , , ,0.013219,0.005637,0.003704, , , ,0.005581,0.005504,0.005704, , , 
    Median/Mean ISI within Burst - Avg,0.683844,0.715779,0.693557, , , ,0.693262,0.688631,0.608919, , , ,0.713971,0.664375,0.647666, ,0.930146, ,0.682739,0.698843,0.690528, , , 
    Median/Mean ISI within Burst - Std,0.074594,0.071855,0.076288, , , ,0.079399,0.089885,0.041429, , , ,0.147938,0.098766,0.057548, , , ,0.052283,0.057304,0.056212, , , 
    Inter-Burst Interval - Avg (sec),19.078244,11.007291,16.358617, , , ,20.747770,8.966478,7.514065, , , ,21.768686,8.523809,7.336141, ,69.539680, ,19.179542,12.133286,9.068876, , , 
    Inter-Burst Interval - Std (sec),2.674299,3.623944,29.388237, , , ,3.093430,1.924153,0.580142, , , ,8.272317,1.350969,1.562744, ,0.000000, ,2.939325,2.140806,1.214189, , , 
    Burst Frequency - Avg (Hz),0.040933,0.077502,0.087284, , , ,0.033860,0.088488,0.108804, , , ,0.045993,0.096313,0.113168, ,0.004515, ,0.043943,0.065312,0.088488, , , 
    Burst Frequency - Std (Hz),0.007529,0.020858,0.026499, , , ,0.010095,0.028145,0.008281, , , ,0.040455,0.016270,0.016185, , , ,0.006145,0.010975,0.011293, , , 
    IBI Coefficient of Variation - Avg,0.611204,0.529252,0.559630, , , ,0.574409,0.438103,0.344111, , , ,0.654039,0.512181,0.423755, , , ,0.616462,0.502993,0.511255, , , 
    IBI Coefficient of Variation - Std,0.140558,0.119737,0.252658, , , ,0.168599,0.146935,0.123613, , , ,0.283834,0.102824,0.094859, , , ,0.167799,0.162468,0.139902, , , 
    Burst Percentage - Avg,73.101253,75.168351,72.955796, , , ,64.363396,72.613401,83.185641, ,0.000000, ,73.249057,85.341519,83.104595,0.000000,3.481013,0.000000,73.845883,71.985997,73.025213, ,0.000000,0.000000
    Burst Percentage - Std,21.581597,22.351792,27.235987, , , ,28.843285,23.546351,23.950178, , , ,18.206282,17.086541,24.715818, , , ,21.939028,22.499298,22.740216, , ,0.000000
Network Burst Metrics
    Number of Network Bursts,14.000000,26.000000,32.000000,0.000000,0.000000,0.000000,12.000000,36.000000,42.000000,0.000000,0.000000,0.000000,13.000000,34.000000,43.000000,0.000000,0.000000,0.000000,14.000000,23.000000,30.000000,0.000000,0.000000,0.000000
    Network Burst Frequency,0.031603,0.058691,0.072235, , , ,0.027088,0.081264,0.094808, , , ,0.029345,0.076749,0.097065, , , ,0.031603,0.051919,0.067720, , , 
    Network Burst Duration - Avg (sec),2.687674,2.152292,2.117943, , , ,2.730400,1.543020,1.761459, , , ,2.923778,1.990136,1.644718, , , ,2.844074,2.572167,2.292125, , , 
    Network Burst Duration - Std (sec),0.583867,0.300644,0.347192, , , ,0.329864,0.262470,0.273339, , , ,0.438512,0.334218,0.170546, , , ,0.776948,0.286528,0.428855, , , 
    Number of Spikes per Network Burst - Avg,964.714286,582.384615,740.906250, , , ,980.833333,441.916667,1022.214286, , , ,1032.846154,1076.911765,998.511628, , , ,940.785714,913.130435,641.233333, , , 
    Number of Spikes per Network Burst - Std,265.891079,34.043592,47.797530, , , ,54.539116,22.775143,39.756292, , , ,299.022810,84.074054,34.714737, , , ,156.854258,41.065695,31.104588, , , 
    Mean ISI within Network Burst - Avg (sec),0.004669,0.003721,0.002895, , , ,0.002798,0.003497,0.001726, , , ,0.005062,0.001841,0.001652, , , ,0.002987,0.002822,0.003588, , , 
    Mean ISI within Network Burst - Std (sec),0.007445,0.000627,0.000630, , , ,0.000417,0.000569,0.000266, , , ,0.008472,0.000284,0.000193, , , ,0.000525,0.000305,0.000672, , , 
    Median ISI within Network Burst - Avg (sec),0.002103,0.001085,0.000979, , , ,0.000823,0.001147,0.000586, , , ,0.002311,0.000609,0.000632, , , ,0.000754,0.000887,0.000991, , , 
    Median ISI within Network Burst - Std (sec),0.005059,0.000159,0.000166, , , ,0.000088,0.000103,0.000041, , , ,0.005724,0.000056,0.000053, , , ,0.000093,0.000063,0.000129, , , 
    Median/Mean ISI within Network Burst - Avg,0.314537,0.293343,0.342789, , , ,0.296592,0.334092,0.345515, , , ,0.295706,0.336149,0.385442, , , ,0.255749,0.316327,0.280295, , , 
    Median/Mean ISI within Network Burst - Std,0.107758,0.024992,0.037100, , , ,0.026095,0.046489,0.046671, , , ,0.104964,0.039879,0.038666, , , ,0.032184,0.027234,0.033617, , , 
    Number of Elecs Participating in Burst - Avg,14.785714,15.307692,15.031250, , , ,15.083333,14.888889,15.047619, , , ,15.538462,15.000000,15.162791, , , ,15.285714,15.086957,15.533333, , , 
    Number of Elecs Participating in Burst - Std,1.423893,0.470679,0.309461, , , ,0.288675,0.318728,0.215540, , , ,1.391365,0.000000,0.373544, , , ,0.468807,0.288104,0.507416, , , 
    Number of Spikes per Network Burst per Channel - Avg,63.852976,38.083494,49.308352, , , ,65.054167,29.680291,67.950595, , , ,65.004167,71.794118,65.890601, , , ,61.531250,60.558696,41.319861, , , 
    Number of Spikes per Network Burst per Channel - Std,17.184584,2.583947,3.291404, , , ,3.922257,1.373958,2.919058, , , ,18.300110,5.604937,2.792385, , , ,10.144222,3.208199,2.361314, , , 
    Network Burst Percentage,84.523437,91.304872,95.867535, , , ,83.855799,93.351719,96.879231, , , ,81.563601,95.667964,98.034112, , , ,86.685534,90.354500,90.399436, , , 
    Network IBI Coefficient of Variation,0.270172,0.093508,0.074274, , , ,0.075809,0.150099,0.092516, , , ,0.300294,0.161333,0.097106, , , ,0.063794,0.112819,0.131966, , , 
    Network Normalized Duration IQR,0.260802,0.127038,0.268627, , , ,0.156204,0.177427,0.258644, , , ,0.113109,0.115654,0.164118, , , ,0.142726,0.114620,0.194792, , , 
Synchrony Metrics
    Area Under Normalized Cross-Correlation,0.386008,0.374864,0.326968,0.000000,0.000000,0.000000,0.314434,0.361978,0.411428,0.000000,0.000000,0.000000,0.371786,0.416419,0.398596,0.000000,0.000000,0.000000,0.375361,0.292902,0.357341,0.000000,0.000000,0.083469
    Area Under Cross-Correlation,5.689334,4.607355,7.663638,0.000000,0.000000,0.000000,4.425640,4.685478,22.256020,0.000000,0.000000,0.000000,5.886644,18.301072,20.346614,0.000000,0.000000,0.000000,5.458672,7.274962,6.453160,0.000000,0.000000,0.001448
    Full Width at Half Height of Normalized Cross-Correlation,53.000000,62.000000,60.000000, , , ,62.000000,61.000000,58.000000, , , ,69.000000,59.000000,62.000000, , , ,66.000000,67.000000,71.000000, , ,1.000000
    Full Width at Half Height of Cross-Correlation,263.000000,196.000000,258.000000, , , ,406.000000,178.000000,299.000000, , , ,310.000000,386.000000,292.000000, , , ,258.000000,509.000000,219.000000, , ,1.000000
    Synchrony Index, , , , , , , , , , , , , , , , , , , , , , , , 
    Kreuz SPIKE Distance, , , , , , , , , , , , , , , , , , , , , , , , 
Average Network Burst Metrics
    Start Electrode,32.000000,23.000000,11.000000, , , ,32.000000,14.000000,31.000000, , , ,13.000000,22.000000,23.000000, , , ,31.000000,32.000000,43.000000, , , 
    Percent Bursts with Start Electrode,21.428571,23.076923,18.750000, , , ,25.000000,27.777778,16.666667, , , ,30.769231,17.647059,13.953488, , , ,21.428571,26.086957,30.000000, , , 
    Burst Peak (Max Spikes per sec),1071.428571,1230.769231,1062.500000, , , ,750.000000,1083.333333,1547.619048, , , ,1307.692308,2176.470588,2000.000000, , , ,285.714286,1304.347826,733.333333, , , 
    Time to Burst Peak (ms),339.500000,376.500000,365.500000, , , ,485.500000,274.500000,407.500000, , , ,419.500000,394.500000,305.500000, , , ,408.500000,487.500000,498.500000, , , 
Viability Metrics
    Resistance - Avg (kOhms),28.150631,27.576722,28.125846, , , ,27.046053,27.238258,30.359667, , , ,27.998416,31.968555,29.642098, , , ,27.088832,27.677874,29.006272, , , 
    Resistance - Std (kOhms),4.347573,3.270639,3.559361, , , ,3.919637,4.793918,4.460674, , , ,3.184576,3.596307,4.161832, , , ,1.973328,4.138060,2.854025, , , 
    Number of Covered Electrodes,15.000000,15.000000,15.000000, , , ,15.000000,15.000000,15.000000, , , ,15.000000,15.000000,15.000000, , , ,15.000000,15.000000,15.000000, , , 
    Weighted Mean Resistance (kOhms),28.150631,27.576722,28.125846, , , ,27.046053,27.238258,30.359667, , , ,27.998416,31.968555,29.642098, , , ,27.088832,27.677874,29.006272, , , 

Measurement,A1_11,A1_12,A1_13,A1_14,A1_21,A1_22,A1_23,A1_24,A1_31,A1_32,A1_33,A1_34,A1_41,A1_42,A1_43,A1_44,A2_11,A2_12,A2_13,A2_14,A2_21,A2_22,A2_23,A2_24,A2_31,A2_32,A2_33,A2_34,A2_41,A2_42,A2_43,A2_44,A3_11,A3_12,A3_13,A3_14,A3_21,A3_22,A3_23,A3_24,A3_31,A3_32,A3_33,A3_34,A3_41,A3_42,A3_43,A3_44,A4_11,A4_12,A4_13,A4_14,A4_21,A4_22,A4_23,A4_24,A4_31,A4_32,A4_33,A4_34,A4_41,A4_42,A4_43,A4_44,A5_11,A5_12,A5_13,A5_14,A5_21,A5_22,A5_23,A5_24,A5_31,A5_32,A5_33,A5_34,A5_41,A5_42,A5_43,A5_44,A6_11,A6_12,A6_13,A6_14,A6_21,A6_22,A6_23,A6_24,A6_31,A6_32,A6_33,A6_34,A6_41,A6_42,A6_43,A6_44,B1_11,B1_12,B1_13,B1_14,B1_21,B1_22,B1_23,B1_24,B1_31,B1_32,B1_33,B1_34,B1_41,B1_42,B1_43,B1_44,B2_11,B2_12,B2_13,B2_14,B2_21,B2_22,B2_23,B2_24,B2_31,B2_32,B2_33,B2_34,B2_41,B2_42,B2_43,B2_44,B3_11,B3_12,B3_13,B3_14,B3_21,B3_22,B3_23,B3_24,B3_31,B3_32,B3_33,B3_34,B3_41,B3_42,B3_43,B3_44,B4_11,B4_12,B4_13,B4_14,B4_21,B4_22,B4_23,B4_24,B4_31,B4_32,B4_33,B4_34,B4_41,B4_42,B4_43,B4_44,B5_11,B5_12,B5_13,B5_14,B5_21,B5_22,B5_23,B5_24,B5_31,B5_32,B5_33,B5_34,B5_41,B5_42,B5_43,B5_44,B6_11,B6_12,B6_13,B6_14,B6_21,B6_22,B6_23,B6_24,B6_31,B6_32,B6_33,B6_34,B6_41,B6_42,B6_43,B6_44,C1_11,C1_12,C1_13,C1_14,C1_21,C1_22,C1_23,C1_24,C1_31,C1_32,C1_33,C1_34,C1_41,C1_42,C1_43,C1_44,C2_11,C2_12,C2_13,C2_14,C2_21,C2_22,C2_23,C2_24,C2_31,C2_32,C2_33,C2_34,C2_41,C2_42,C2_43,C2_44,C3_11,C3_12,C3_13,C3_14,C3_21,C3_22,C3_23,C3_24,C3_31,C3_32,C3_33,C3_34,C3_41,C3_42,C3_43,C3_44,C4_11,C4_12,C4_13,C4_14,C4_21,C4_22,C4_23,C4_24,C4_31,C4_32,C4_33,C4_34,C4_41,C4_42,C4_43,C4_44,C5_11,C5_12,C5_13,C5_14,C5_21,C5_22,C5_23,C5_24,C5_31,C5_32,C5_33,C5_34,C5_41,C5_42,C5_43,C5_44,C6_11,C6_12,C6_13,C6_14,C6_21,C6_22,C6_23,C6_24,C6_31,C6_32,C6_33,C6_34,C6_41,C6_42,C6_43,C6_44,D1_11,D1_12,D1_13,D1_14,D1_21,D1_22,D1_23,D1_24,D1_31,D1_32,D1_33,D1_34,D1_41,D1_42,D1_43,D1_44,D2_11,D2_12,D2_13,D2_14,D2_21,D2_22,D2_23,D2_24,D2_31,D2_32,D2_33,D2_34,D2_41,D2_42,D2_43,D2_44,D3_11,D3_12,D3_13,D3_14,D3_21,D3_22,D3_23,D3_24,D3_31,D3_32,D3_33,D3_34,D3_41,D3_42,D3_43,D3_44,D4_11,D4_12,D4_13,D4_14,D4_21,D4_22,D4_23,D4_24,D4_31,D4_32,D4_33,D4_34,D4_41,D4_42,D4_43,D4_44,D5_11,D5_12,D5_13,D5_14,D5_21,D5_22,D5_23,D5_24,D5_31,D5_32,D5_33,D5_34,D5_41,D5_42,D5_43,D5_44,D6_11,D6_12,D6_13,D6_14,D6_21,D6_22,D6_23,D6_24,D6_31,D6_32,D6_33,D6_34,D6_41,D6_42,D6_43,D6_44,
Activity Metrics
    Number of Spikes,991.000000,1026.000000,1566.000000,1708.000000,680.000000,494.000000,404.000000,314.000000,2387.000000,2136.000000,1098.000000,500.000000,2.000000,1711.000000,589.000000,373.000000,1516.000000,946.000000,1373.000000,956.000000,2138.000000,184.000000,1672.000000,1690.000000,1744.000000,557.000000,546.000000,520.000000,11.000000,472.000000,651.000000,1608.000000,2520.000000,392.000000,567.000000,883.000000,3507.000000,1302.000000,1277.000000,1048.000000,1220.000000,2581.000000,1542.000000,97.000000,3.000000,670.000000,3925.000000,3197.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2162.000000,824.000000,560.000000,1463.000000,1662.000000,347.000000,769.000000,1085.000000,308.000000,1966.000000,231.000000,1118.000000,1.000000,710.000000,764.000000,66.000000,2002.000000,1591.000000,1346.000000,407.000000,3774.000000,945.000000,1188.000000,703.000000,707.000000,1243.000000,91.000000,1014.000000,0.000000,449.000000,559.000000,1023.000000,960.000000,897.000000,5460.000000,3166.000000,3205.000000,1693.000000,6929.000000,3371.000000,7180.000000,2746.000000,2259.000000,1730.000000,2.000000,1446.000000,1211.000000,2061.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,323.000000,1877.000000,811.000000,1347.000000,1252.000000,1017.000000,125.000000,1244.000000,1004.000000,1325.000000,2273.000000,1454.000000,30.000000,646.000000,1073.000000,661.000000,3440.000000,3724.000000,1121.000000,472.000000,2958.000000,4711.000000,716.000000,2364.000000,2814.000000,3429.000000,3250.000000,2247.000000,0.000000,1976.000000,3965.000000,1086.000000,300.000000,2369.000000,6138.000000,1241.000000,1043.000000,2574.000000,4568.000000,744.000000,2618.000000,4409.000000,1270.000000,3517.000000,8.000000,7947.000000,4118.000000,933.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,316.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1024.000000,268.000000,1152.000000,1911.000000,300.000000,958.000000,798.000000,1598.000000,919.000000,655.000000,530.000000,793.000000,6.000000,943.000000,1624.000000,1715.000000,1224.000000,1647.000000,1820.000000,326.000000,330.000000,3145.000000,883.000000,2143.000000,4549.000000,4311.000000,554.000000,739.000000,2.000000,391.000000,579.000000,601.000000,884.000000,1677.000000,881.000000,667.000000,1131.000000,2260.000000,1123.000000,2145.000000,1036.000000,1439.000000,937.000000,3238.000000,19.000000,973.000000,1241.000000,1629.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.000000,4.000000,0.000000,0.000000,54.000000,0.000000,0.000000,0.000000,24.000000,1.000000,0.000000,0.000000
    Mean Firing Rate (Hz),2.237020,2.316027,3.534989,3.855530,1.534989,1.115124,0.911964,0.708804,5.388262,4.821670,2.478555,1.128668,0.004515,3.862302,1.329571,0.841986,3.422122,2.135440,3.099323,2.158014,4.826185,0.415350,3.774266,3.814898,3.936795,1.257336,1.232506,1.173815,0.024831,1.065463,1.469526,3.629797,5.688488,0.884876,1.279910,1.993228,7.916479,2.939052,2.882619,2.365688,2.753950,5.826185,3.480813,0.218962,0.006772,1.512415,8.860045,7.216704,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.880361,1.860045,1.264108,3.302483,3.751693,0.783296,1.735892,2.449210,0.695260,4.437923,0.521445,2.523702,0.002257,1.602709,1.724605,0.148984,4.519187,3.591422,3.038375,0.918736,8.519187,2.133183,2.681716,1.586907,1.595937,2.805869,0.205418,2.288939,0.000000,1.013544,1.261851,2.309255,2.167043,2.024831,12.325056,7.146727,7.234763,3.821670,15.641084,7.609481,16.207675,6.198646,5.099323,3.905192,0.004515,3.264108,2.733634,4.652370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.004515,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.729120,4.237020,1.830700,3.040632,2.826185,2.295711,0.282167,2.808126,2.266366,2.990971,5.130926,3.282167,0.067720,1.458239,2.422122,1.492099,7.765237,8.406321,2.530474,1.065463,6.677201,10.634312,1.616253,5.336343,6.352144,7.740406,7.336343,5.072235,0.000000,4.460497,8.950339,2.451467,0.677201,5.347630,13.855530,2.801354,2.354402,5.810384,10.311512,1.679458,5.909707,9.952596,2.866817,7.939052,0.018059,17.939052,9.295711,2.106095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006772,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.713318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002257,0.000000,0.000000,0.000000,2.311512,0.604966,2.600451,4.313770,0.677201,2.162528,1.801354,3.607223,2.074492,1.478555,1.196388,1.790068,0.013544,2.128668,3.665914,3.871332,2.762980,3.717833,4.108352,0.735892,0.744921,7.099323,1.993228,4.837472,10.268623,9.731377,1.250564,1.668172,0.004515,0.882619,1.306998,1.356659,1.995485,3.785553,1.988713,1.505643,2.553047,5.101580,2.534989,4.841986,2.338600,3.248307,2.115124,7.309255,0.042889,2.196388,2.801354,3.677201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002257,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.085779,0.009029,0.000000,0.000000,0.121896,0.000000,0.000000,0.000000,0.054176,0.002257,0.000000,0.000000
