AxIS Spike File,C:\Users\zzh20\OneDrive - University of Cambridge\Deane Lab\Experiment data\20250625_MEA_LGI2 KD neurons\Plate 1\20251015_LGI2 KD_Plate 1_D39N(000).spk
File Type,24-well

Analysis Start,0.000000
Analysis End,444.000000
Active Electrode Criterion (spks/min), 5
Minimum Covered Resistance (kOhms),18
Remove Coincident Artifacts,False

Electrode Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,5.000000
    Max ISI (ms),100.000000

Network Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,50.000000
    Max ISI (ms),100.000000
    Min # of Electrodes (%),35.000000

Synchrony Settings,
    Synchrony Window,20.000000

Average Network Burst Analysis Settings,
    Number of network bursts vary by well
    Network Burst Window Start (ms),0.000000
    Network Burst Window End (ms),500.000000
    Bin Size (ms),1.000000

Well Averages,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,
Treatment/ID,SCRM_Batch 1,LGI2 KD4_Batch 1,LGI2 KD5_Batch 1,SCRM_Batch 2,LGI2 KD4_Batch 2,LGI2 KD5_Batch 2,SCRM_Batch 1,LGI2 KD4_Batch 1,LGI2 KD5_Batch 1,SCRM_Batch 2,LGI2 KD4_Batch 2,LGI2 KD5_Batch 2,SCRM_Batch 1,LGI2 KD4_Batch 1,LGI2 KD5_Batch 1,SCRM_Batch 2,LGI2 KD4_Batch 2,LGI2 KD5_Batch 2,SCRM_Batch 1,LGI2 KD4_Batch 1,LGI2 KD5_Batch 1,SCRM_Batch 2,LGI2 KD4_Batch 2,LGI2 KD5_Batch 2
Activity Metrics
    Number of Spikes,47125.000000,44335.000000,54897.000000,52718.000000,69493.000000,80062.000000,46877.000000,57261.000000,66541.000000,41178.000000,70253.000000,65444.000000,45208.000000,49908.000000,82626.000000,48691.000000,79165.000000,68032.000000,57118.000000,44827.000000,59134.000000,54772.000000,89867.000000,90079.000000
    Mean Firing Rate (Hz),6.633587,6.240850,7.727618,7.420890,9.782235,11.269989,6.598677,8.060389,9.366695,5.796453,9.889217,9.212275,6.363739,7.025338,11.630912,6.854026,11.143722,9.576577,8.040259,6.310107,8.324043,7.710023,12.650197,12.680039
    ISI Coefficient of Variation - Avg,9.241385,8.235718,9.715362,10.105699,8.909012,10.346958,10.078774,8.047229,8.560734,7.448780,8.723501,7.830370,9.155520,9.058826,9.427271,8.951154,8.544629,9.198500,10.352697,9.942557,9.540160,9.761080,9.823374,10.034934
    Number of Active Electrodes,16.000000,15.000000,16.000000,15.000000,16.000000,15.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,16.000000,15.000000,15.000000,15.000000,16.000000,15.000000,16.000000,15.000000,16.000000,16.000000,16.000000,16.000000
    Weighted Mean Firing Rate (Hz),6.633587,6.653754,7.727618,7.915165,9.782235,12.021171,6.598677,8.060389,9.366695,5.796453,9.889217,9.212275,6.363739,7.490991,12.406306,7.307808,11.143722,10.214715,8.040259,6.727928,8.324043,7.710023,12.650197,12.680039
Electrode Burst Metrics
    Number of Bursts,266.000000,381.000000,397.000000,291.000000,447.000000,494.000000,241.000000,452.000000,486.000000,327.000000,528.000000,523.000000,298.000000,460.000000,582.000000,338.000000,577.000000,508.000000,259.000000,296.000000,411.000000,322.000000,437.000000,510.000000
    Number of Bursting Electrodes,16.000000,15.000000,16.000000,15.000000,16.000000,15.000000,16.000000,16.000000,15.000000,16.000000,16.000000,16.000000,16.000000,15.000000,15.000000,15.000000,16.000000,15.000000,16.000000,15.000000,16.000000,16.000000,16.000000,16.000000
    Burst Duration - Avg (sec),1.171844,1.038928,1.058411,1.250312,1.187388,1.170940,1.268007,1.058889,1.072991,1.053452,1.075208,1.087342,1.226745,1.036492,1.047566,1.117649,1.053621,1.115892,1.286680,1.131788,1.063355,1.252088,1.219791,1.139859
    Burst Duration - Std (sec),0.313171,0.293833,0.387299,0.186783,0.445306,0.193172,0.324443,0.380519,0.299924,0.604774,0.402264,0.511493,0.418380,0.195043,0.355782,0.281623,0.324426,0.157183,0.366124,0.281489,0.332947,0.248104,0.341558,0.347983
    Number of Spikes per Burst - Avg,170.837737,108.909134,135.110534,174.364688,145.597303,160.373083,188.888451,123.433262,136.609199,111.457549,129.746919,120.178733,165.601669,105.140094,132.309633,137.540170,132.233411,130.508447,220.763775,149.250175,137.144477,164.054844,190.775777,173.496959
    Number of Spikes per Burst - Std,69.104882,46.999844,75.810862,49.336761,56.966339,54.293113,76.733267,71.821725,68.025499,68.893218,61.853133,52.080066,93.161461,43.445046,71.978999,46.955450,60.804278,32.434661,84.469141,63.677385,69.444313,55.507993,69.218974,81.422950
    Mean ISI within Burst - Avg (sec),0.014472,0.017897,0.013862,0.012803,0.015317,0.013834,0.013869,0.019077,0.014062,0.017718,0.015219,0.014357,0.020116,0.018260,0.013780,0.015188,0.015012,0.014729,0.011032,0.013272,0.015461,0.014839,0.012403,0.012395
    Mean ISI within Burst - Std (sec),0.007914,0.004522,0.006292,0.004928,0.006935,0.004459,0.007164,0.007794,0.004005,0.007235,0.004646,0.003294,0.013884,0.006502,0.002730,0.004350,0.004481,0.003812,0.006708,0.003884,0.005641,0.004791,0.002915,0.003409
    Median ISI within Burst - Avg (sec),0.011627,0.013753,0.010323,0.009670,0.012016,0.010851,0.010342,0.015411,0.010229,0.013828,0.011654,0.010014,0.016860,0.014188,0.010224,0.011565,0.011284,0.011125,0.008267,0.009721,0.012163,0.011235,0.009502,0.009177
    Median ISI within Burst - Std (sec),0.008059,0.004552,0.006256,0.005764,0.006415,0.004340,0.006550,0.008040,0.003219,0.006641,0.004511,0.003258,0.014068,0.006282,0.002257,0.004612,0.004178,0.003329,0.006778,0.003487,0.005704,0.004289,0.002929,0.002742
    Median/Mean ISI within Burst - Avg,0.652911,0.626493,0.622569,0.619029,0.654870,0.639390,0.640198,0.650054,0.618910,0.646750,0.629081,0.594344,0.669339,0.642569,0.644037,0.619788,0.631019,0.620769,0.642076,0.623293,0.643494,0.617415,0.646771,0.627808
    Median/Mean ISI within Burst - Std,0.048281,0.039007,0.057870,0.056006,0.083642,0.035205,0.039389,0.052692,0.034219,0.070360,0.038702,0.064833,0.085718,0.039435,0.077533,0.049331,0.041259,0.025578,0.052057,0.035230,0.045994,0.030136,0.036257,0.021615
    Inter-Burst Interval - Avg (sec),22.700647,14.548542,14.920477,19.028615,16.396475,11.039548,25.947926,13.705680,11.405591,17.756630,10.995317,10.967626,23.222734,12.304364,13.014210,16.406419,10.181088,10.916177,24.479314,17.859736,14.346750,17.607238,15.220741,11.164833
    Inter-Burst Interval - Std (sec),3.585425,1.953390,5.168523,2.182522,14.771032,1.474916,4.442580,3.420786,1.075057,7.342907,1.405306,1.217873,8.627698,1.899158,16.713292,1.749546,1.836466,1.105591,4.412680,2.119447,2.175278,1.975747,10.553571,1.008910
    Burst Frequency - Avg (Hz),0.037444,0.057207,0.055884,0.043694,0.062922,0.074174,0.033925,0.063626,0.072973,0.046030,0.074324,0.073620,0.041948,0.069069,0.087387,0.050751,0.081222,0.076276,0.036458,0.044444,0.057855,0.045327,0.061515,0.071791
    Burst Frequency - Std (Hz),0.008542,0.007885,0.013840,0.006067,0.018490,0.012172,0.006603,0.015109,0.007112,0.016753,0.009731,0.007919,0.020025,0.011693,0.022413,0.005442,0.011673,0.007560,0.012177,0.005211,0.008654,0.005258,0.013406,0.006092
    IBI Coefficient of Variation - Avg,0.480127,0.534473,0.424342,0.423788,0.540990,0.446763,0.457780,0.569732,0.463814,0.521696,0.451353,0.400611,0.625084,0.561413,0.505344,0.473493,0.463025,0.453366,0.405068,0.453912,0.506880,0.477509,0.461315,0.389544
    IBI Coefficient of Variation - Std,0.185273,0.129599,0.175526,0.118014,0.219327,0.137070,0.219939,0.202084,0.108543,0.194365,0.158105,0.150357,0.384904,0.137143,0.069938,0.117517,0.105209,0.107085,0.247432,0.163604,0.118495,0.125863,0.102371,0.099533
    Burst Percentage - Avg,94.463187,87.936432,94.435386,90.093569,91.633357,90.642972,95.106852,92.702989,90.654253,86.789333,95.338938,95.216713,92.977363,88.998019,92.265158,89.216293,95.321224,90.092070,95.640318,89.357275,95.155465,95.293254,92.976876,96.860544
    Burst Percentage - Std,3.829719,23.578676,8.419073,24.178945,17.377248,24.247210,3.517106,5.165016,24.208741,21.854533,3.189427,3.041731,4.880587,23.868498,20.512471,23.957335,4.661360,24.088798,3.347527,24.013119,3.940049,2.782619,13.977328,3.306258
Network Burst Metrics
    Number of Network Bursts,13.000000,19.000000,21.000000,16.000000,22.000000,26.000000,13.000000,20.000000,26.000000,17.000000,26.000000,27.000000,12.000000,22.000000,33.000000,18.000000,29.000000,27.000000,14.000000,16.000000,20.000000,16.000000,23.000000,27.000000
    Network Burst Frequency,0.029279,0.042793,0.047297,0.036036,0.049550,0.058559,0.029279,0.045045,0.058559,0.038288,0.058559,0.060811,0.027027,0.049550,0.074324,0.040541,0.065315,0.060811,0.031532,0.036036,0.045045,0.036036,0.051802,0.060811
    Network Burst Duration - Avg (sec),2.797865,2.992960,2.468164,2.624780,3.644531,2.769428,3.061846,3.422768,2.236225,3.585694,3.039218,2.992628,4.695793,3.209473,2.184167,2.891649,2.570433,2.630095,2.581446,2.453415,2.892296,3.316575,2.805590,2.294409
    Network Burst Duration - Std (sec),0.388908,0.295427,0.223758,0.274599,0.285761,0.284175,0.835502,0.405295,0.389968,0.186617,0.271184,0.190598,1.290170,0.282753,0.309592,0.307913,0.214387,0.392099,0.672081,0.200142,0.213635,0.332239,0.257097,0.195331
    Number of Spikes per Network Burst - Avg,3496.307692,2265.157895,2590.095238,3202.562500,3100.681818,3042.115385,3503.153846,2784.050000,2528.269231,2371.705882,2667.692308,2378.851852,3597.083333,2225.818182,2488.666667,2654.444444,2696.413793,2481.296296,3966.571429,2729.625000,2908.300000,3345.062500,3830.913043,3303.629630
    Number of Spikes per Network Burst - Std,84.898356,60.188835,54.948071,65.232884,180.012800,81.897657,1159.105319,56.174048,237.424271,44.779689,75.504580,56.602326,1119.830869,137.837944,230.081462,69.078150,173.983480,370.067022,1129.190501,73.671229,78.587598,194.953146,86.367562,68.457257
    Mean ISI within Network Burst - Avg (sec),0.000799,0.001322,0.000954,0.000819,0.001181,0.000911,0.001525,0.001230,0.000875,0.001513,0.001141,0.001259,0.002313,0.001448,0.000881,0.001091,0.000955,0.001075,0.001397,0.000899,0.000995,0.000994,0.000733,0.000695
    Mean ISI within Network Burst - Std (sec),0.000097,0.000129,0.000088,0.000079,0.000129,0.000095,0.002328,0.000147,0.000124,0.000086,0.000109,0.000075,0.003539,0.000151,0.000115,0.000122,0.000066,0.000137,0.002834,0.000073,0.000078,0.000102,0.000066,0.000062
    Median ISI within Network Burst - Avg (sec),0.000240,0.000400,0.000320,0.000253,0.000316,0.000302,0.000609,0.000320,0.000317,0.000400,0.000320,0.000320,0.000993,0.000400,0.000332,0.000320,0.000326,0.000347,0.000474,0.000320,0.000320,0.000250,0.000240,0.000240
