AxIS Spike File,C:\Users\zzh20\OneDrive - University of Cambridge\Deane Lab\Experiment data\20250625_MEA_LGI2 KD neurons\Plate 2\20250926_LGI2 KD_Plate 2_D20N(000).spk
File Type,24-well

Analysis Start,0.000000
Analysis End,444.000000
Active Electrode Criterion (spks/min), 5
Minimum Covered Resistance (kOhms),18
Remove Coincident Artifacts,False

Electrode Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,5.000000
    Max ISI (ms),100.000000

Network Burst Settings,
    Algorithm,ISI Threshold,
    Min # of Spikes,50.000000
    Max ISI (ms),100.000000
    Min # of Electrodes (%),35.000000

Synchrony Settings,
    Synchrony Window,20.000000

Average Network Burst Analysis Settings,
    Number of network bursts vary by well
    Network Burst Window Start (ms),0.000000
    Network Burst Window End (ms),500.000000
    Bin Size (ms),1.000000

Well Averages,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,
Treatment/ID,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,,SCRM_Batch 3,LGI2 KD4_Batch 3,LGI2 KD5_Batch 3,,,
    Mean ISI within Burst - Avg (sec),0.058133,0.057998,0.062599, , , ,0.047545,0.052113,0.046555, , , ,0.056657,0.048239,0.041618, , , ,0.050020,0.055422,0.043270, , , 
    Mean ISI within Burst - Std (sec),0.013461,0.010810,0.009512, , , ,0.002272,0.008825,0.010899, , , ,0.005570,0.005591,0.009125, , , ,0.008843,0.007952,0.008027, , , 
    Median ISI within Burst - Avg (sec),0.056984,0.056496,0.065118, , , ,0.048634,0.051783,0.043081, , , ,0.056282,0.047777,0.040226, , , ,0.052190,0.057127,0.039385, , , 
    Median ISI within Burst - Std (sec),0.016896,0.010257,0.014435, , , ,0.005342,0.011369,0.009376, , , ,0.005190,0.005987,0.011489, , , ,0.009411,0.010143,0.009315, , , 
    Median/Mean ISI within Burst - Avg,0.972373,0.971310,1.029504, , , ,1.018878,0.976141,0.921461, , , ,0.988791,0.980801,0.951457, , , ,1.040846,1.022360,0.911272, , , 
    Median/Mean ISI within Burst - Std,0.126135,0.042740,0.083082, , , ,0.075859,0.063359,0.024838, , , ,0.015751,0.018874,0.073509, , , ,0.137312,0.141786,0.149060, , , 
    Inter-Burst Interval - Avg (sec),32.315456,84.896395,27.438541, , , ,8.160089,71.042155,11.927255, , , ,22.120111,27.252640,28.454609, , , ,44.553912,73.545435,18.952877, , , 
    Inter-Burst Interval - Std (sec),33.858378,75.558779,4.273032, , , ,5.707100,70.786041,0.000000, , , ,15.001619,23.648704,8.915824, , , ,35.486410,56.768505,4.196461, , , 
    Burst Frequency - Avg (Hz),0.034535,0.039414,0.022523, , , ,0.018018,0.030781,0.024024, , , ,0.044294,0.073323,0.019707, , , ,0.016517,0.012870,0.021959, , , 
    Burst Frequency - Std (Hz),0.044150,0.063849,0.014363, , , ,0.030049,0.039676,0.037710, , , ,0.035459,0.103879,0.014755, , , ,0.014712,0.019275,0.023649, , , 
    IBI Coefficient of Variation - Avg,0.925246,0.725560,0.541705, , , ,0.843575,0.983638,0.598602, , , ,0.828577,0.830367,0.724261, , , ,0.598241,0.684278,0.649920, , , 
    IBI Coefficient of Variation - Std,0.421365,0.236698,0.103188, , , ,0.000000,0.239455,0.000000, , , ,0.124650,0.307071,0.284810, , , ,0.321765,0.236239,0.260841, , , 
    Burst Percentage - Avg,9.980042,4.705252,5.108136, , ,0.000000,3.684008,2.858756,4.013880, , , ,12.765262,18.543643,5.109561,0.000000,0.000000, ,5.598450,2.828824,5.761400,0.000000, ,0.000000
    Burst Percentage - Std,16.277557,13.900988,11.743338, , , ,11.889614,6.683895,13.544203, , , ,20.606885,26.434200,10.410229, ,0.000000, ,10.638358,5.150615,17.035369, , ,0.000000
Network Burst Metrics
    Number of Network Bursts,14.000000,7.000000,3.000000,0.000000,0.000000,0.000000,12.000000,0.000000,3.000000,0.000000,0.000000,0.000000,16.000000,20.000000,15.000000,0.000000,0.000000,0.000000,10.000000,11.000000,8.000000,0.000000,0.000000,0.000000
    Network Burst Frequency,0.031532,0.015766,0.006757, , , ,0.027027, ,0.006757, , , ,0.036036,0.045045,0.033784, , , ,0.022523,0.024775,0.018018, , , 
    Network Burst Duration - Avg (sec),1.548434,1.384914,1.749867, , , ,1.488580, ,1.459760, , , ,2.159820,2.390052,1.395019, , , ,1.660136,1.456291,1.495650, , , 
    Network Burst Duration - Std (sec),0.402949,0.201382,0.245754, , , ,0.308421, ,0.204876, , , ,0.513481,0.473375,0.302042, , , ,0.444861,0.289150,0.273890, , , 
    Number of Spikes per Network Burst - Avg,75.357143,59.142857,58.666667, , , ,64.083333, ,56.000000, , , ,90.562500,170.600000,67.533333, , , ,69.600000,69.090909,62.500000, , , 
    Number of Spikes per Network Burst - Std,10.731744,6.256425,4.041452, , , ,8.016555, ,6.244998, , , ,17.723689,20.684090,12.811082, , , ,10.362325,11.361818,10.783585, , , 
    Mean ISI within Network Burst - Avg (sec),0.020732,0.024026,0.030245, , , ,0.023527, ,0.026580, , , ,0.024166,0.014083,0.021294, , , ,0.024146,0.021537,0.024449, , , 
    Mean ISI within Network Burst - Std (sec),0.003916,0.004424,0.002301, , , ,0.003519, ,0.003068, , , ,0.003642,0.002120,0.004416, , , ,0.005126,0.003446,0.003144, , , 
    Median ISI within Network Burst - Avg (sec),0.015149,0.017240,0.021867, , , ,0.017810, ,0.018720, , , ,0.019465,0.009520,0.014608, , , ,0.018584,0.015204,0.019840, , , 
    Median ISI within Network Burst - Std (sec),0.003772,0.002512,0.003620, , , ,0.004341, ,0.003011, , , ,0.003805,0.001764,0.003924, , , ,0.005758,0.002106,0.004642, , , 
    Median/Mean ISI within Network Burst - Avg,0.726287,0.723952,0.719719, , , ,0.753362, ,0.701937, , , ,0.802418,0.677210,0.681239, , , ,0.757047,0.710452,0.806432, , , 
    Median/Mean ISI within Network Burst - Std,0.093345,0.079054,0.065818, , , ,0.111674, ,0.030823, , , ,0.070912,0.075460,0.092419, , , ,0.093041,0.068548,0.123208, , , 
    Number of Elecs Participating in Burst - Avg,11.428571,11.428571,10.666667, , , ,9.083333, ,11.000000, , , ,9.562500,12.300000,11.266667, , , ,11.000000,11.090909,10.625000, , , 
    Number of Elecs Participating in Burst - Std,1.157868,1.718249,0.577350, , , ,1.311372, ,1.000000, , , ,1.364734,0.864505,0.798809, , , ,1.943651,1.300350,1.187735, , , 
    Number of Spikes per Network Burst per Channel - Avg,6.634460,5.238810,5.518182, , , ,7.125295, ,5.086364, , , ,9.559646,13.940614,6.007980, , , ,6.397843,6.275221,5.925284, , , 
    Number of Spikes per Network Burst per Channel - Std,1.011108,0.694396,0.595923, , , ,0.826535, ,0.170863, , , ,1.842608,2.001555,1.123694, , , ,0.715404,1.116770,1.033144, , , 
    Network Burst Percentage,32.591906,12.990273,7.473461, , , ,34.238646, ,7.984791, , , ,47.727273,50.376495,42.491611, , , ,27.684964,19.537275,17.850768, , , 
    Network IBI Coefficient of Variation,0.453839,0.513407,0.423820, , , ,0.365592, ,0.354805, , , ,0.047450,0.072697,0.352557, , , ,0.449952,0.444687,0.602812, , , 
    Network Normalized Duration IQR,0.328458,0.286421, , , , ,0.269666, , , , , ,0.361959,0.223032,0.399828, , , ,0.283270,0.387540,0.081888, , , 
Synchrony Metrics
    Area Under Normalized Cross-Correlation,0.012975,0.012520,0.011045,0.000000,0.000000,0.000000,0.010214,0.009913,0.010071,0.000000,0.000000,0.000000,0.005787,0.016487,0.021964,0.000000,0.000000,0.000000,0.011524,0.012025,0.009505,0.000000,0.000000,0.039368
    Area Under Cross-Correlation,0.023386,0.017342,0.012556,0.000000,0.000000,0.000000,0.013814,0.008765,0.011167,0.000000,0.000000,0.000000,0.020026,0.102027,0.022222,0.000000,0.000000,0.000000,0.014677,0.024474,0.015315,0.000000,0.000000,0.000263
    Full Width at Half Height of Normalized Cross-Correlation,62.000000,112.000000,107.000000, , , ,67.000000,76.000000,92.000000, , , ,69.000000,133.000000,147.000000, , , ,66.000000,145.000000,81.000000, , ,1.000000
    Full Width at Half Height of Cross-Correlation,731.000000,641.000000,551.000000, , , ,490.000000,351.000000,523.000000, , , ,730.000000,1000.000000,725.000000, , , ,524.000000,844.000000,630.000000, , ,1.000000
    Synchrony Index, , , , , , , , , , , , , , , , , , , , , , , , 
    Kreuz SPIKE Distance, , , , , , , , , , , , , , , , , , , , , , , , 
Average Network Burst Metrics
    Start Electrode,42.000000,14.000000,11.000000, , , ,21.000000, ,21.000000, , , ,12.000000,11.000000,43.000000, , , ,24.000000,32.000000,14.000000, , , 
    Percent Bursts with Start Electrode,71.428571,28.571429,33.333333, , , ,41.666667, ,66.666667, , , ,25.000000,15.000000,33.333333, , , ,30.000000,36.363636,62.500000, , , 
    Burst Peak (Max Spikes per sec),285.714286,428.571429,666.666667, , , ,333.333333, ,1000.000000, , , ,187.500000,250.000000,266.666667, , , ,300.000000,272.727273,375.000000, , , 
    Time to Burst Peak (ms),264.500000,355.500000,68.500000, , , ,344.500000, ,369.500000, , , ,188.500000,213.500000,244.500000, , , ,66.500000,40.500000,190.500000, , , 
Viability Metrics
    Resistance - Avg (kOhms),25.659382,26.478085,27.226321, , , ,25.591268,26.331027,27.935611, , , ,25.618900,30.797535,28.276477, , , ,25.776882,26.552155,26.273622, , , 
    Resistance - Std (kOhms),3.964758,4.739521,4.632492, , , ,4.451763,5.639079,5.381574, , , ,3.999397,5.361541,5.616282, , , ,2.882790,5.347069,2.629443, , , 
    Number of Covered Electrodes,15.000000,15.000000,15.000000, , , ,15.000000,14.000000,15.000000, , , ,15.000000,15.000000,15.000000, , , ,15.000000,15.000000,15.000000, , , 
    Weighted Mean Resistance (kOhms),25.659382,26.478085,27.226321, , , ,25.591268,27.025576,27.935611, , , ,25.618900,30.797535,28.276477, , , ,25.776882,26.552155,26.273622, , , 

Measurement,A1_11,A1_12,A1_13,A1_14,A1_21,A1_22,A1_23,A1_24,A1_31,A1_32,A1_33,A1_34,A1_41,A1_42,A1_43,A1_44,A2_11,A2_12,A2_13,A2_14,A2_21,A2_22,A2_23,A2_24,A2_31,A2_32,A2_33,A2_34,A2_41,A2_42,A2_43,A2_44,A3_11,A3_12,A3_13,A3_14,A3_21,A3_22,A3_23,A3_24,A3_31,A3_32,A3_33,A3_34,A3_41,A3_42,A3_43,A3_44,A4_11,A4_12,A4_13,A4_14,A4_21,A4_22,A4_23,A4_24,A4_31,A4_32,A4_33,A4_34,A4_41,A4_42,A4_43,A4_44,A5_11,A5_12,A5_13,A5_14,A5_21,A5_22,A5_23,A5_24,A5_31,A5_32,A5_33,A5_34,A5_41,A5_42,A5_43,A5_44,A6_11,A6_12,A6_13,A6_14,A6_21,A6_22,A6_23,A6_24,A6_31,A6_32,A6_33,A6_34,A6_41,A6_42,A6_43,A6_44,B1_11,B1_12,B1_13,B1_14,B1_21,B1_22,B1_23,B1_24,B1_31,B1_32,B1_33,B1_34,B1_41,B1_42,B1_43,B1_44,B2_11,B2_12,B2_13,B2_14,B2_21,B2_22,B2_23,B2_24,B2_31,B2_32,B2_33,B2_34,B2_41,B2_42,B2_43,B2_44,B3_11,B3_12,B3_13,B3_14,B3_21,B3_22,B3_23,B3_24,B3_31,B3_32,B3_33,B3_34,B3_41,B3_42,B3_43,B3_44,B4_11,B4_12,B4_13,B4_14,B4_21,B4_22,B4_23,B4_24,B4_31,B4_32,B4_33,B4_34,B4_41,B4_42,B4_43,B4_44,B5_11,B5_12,B5_13,B5_14,B5_21,B5_22,B5_23,B5_24,B5_31,B5_32,B5_33,B5_34,B5_41,B5_42,B5_43,B5_44,B6_11,B6_12,B6_13,B6_14,B6_21,B6_22,B6_23,B6_24,B6_31,B6_32,B6_33,B6_34,B6_41,B6_42,B6_43,B6_44,C1_11,C1_12,C1_13,C1_14,C1_21,C1_22,C1_23,C1_24,C1_31,C1_32,C1_33,C1_34,C1_41,C1_42,C1_43,C1_44,C2_11,C2_12,C2_13,C2_14,C2_21,C2_22,C2_23,C2_24,C2_31,C2_32,C2_33,C2_34,C2_41,C2_42,C2_43,C2_44,C3_11,C3_12,C3_13,C3_14,C3_21,C3_22,C3_23,C3_24,C3_31,C3_32,C3_33,C3_34,C3_41,C3_42,C3_43,C3_44,C4_11,C4_12,C4_13,C4_14,C4_21,C4_22,C4_23,C4_24,C4_31,C4_32,C4_33,C4_34,C4_41,C4_42,C4_43,C4_44,C5_11,C5_12,C5_13,C5_14,C5_21,C5_22,C5_23,C5_24,C5_31,C5_32,C5_33,C5_34,C5_41,C5_42,C5_43,C5_44,C6_11,C6_12,C6_13,C6_14,C6_21,C6_22,C6_23,C6_24,C6_31,C6_32,C6_33,C6_34,C6_41,C6_42,C6_43,C6_44,D1_11,D1_12,D1_13,D1_14,D1_21,D1_22,D1_23,D1_24,D1_31,D1_32,D1_33,D1_34,D1_41,D1_42,D1_43,D1_44,D2_11,D2_12,D2_13,D2_14,D2_21,D2_22,D2_23,D2_24,D2_31,D2_32,D2_33,D2_34,D2_41,D2_42,D2_43,D2_44,D3_11,D3_12,D3_13,D3_14,D3_21,D3_22,D3_23,D3_24,D3_31,D3_32,D3_33,D3_34,D3_41,D3_42,D3_43,D3_44,D4_11,D4_12,D4_13,D4_14,D4_21,D4_22,D4_23,D4_24,D4_31,D4_32,D4_33,D4_34,D4_41,D4_42,D4_43,D4_44,D5_11,D5_12,D5_13,D5_14,D5_21,D5_22,D5_23,D5_24,D5_31,D5_32,D5_33,D5_34,D5_41,D5_42,D5_43,D5_44,D6_11,D6_12,D6_13,D6_14,D6_21,D6_22,D6_23,D6_24,D6_31,D6_32,D6_33,D6_34,D6_41,D6_42,D6_43,D6_44,
Activity Metrics
    Number of Spikes,97.000000,143.000000,63.000000,229.000000,17.000000,6.000000,0.000000,11.000000,118.000000,152.000000,341.000000,90.000000,0.000000,1476.000000,262.000000,232.000000,306.000000,55.000000,142.000000,261.000000,73.000000,313.000000,417.000000,143.000000,86.000000,78.000000,42.000000,27.000000,0.000000,1.000000,1034.000000,209.000000,206.000000,7.000000,4.000000,1.000000,440.000000,230.000000,397.000000,51.000000,170.000000,127.000000,307.000000,226.000000,0.000000,3.000000,167.000000,19.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,193.000000,77.000000,15.000000,218.000000,620.000000,1.000000,0.000000,401.000000,22.000000,212.000000,5.000000,45.000000,0.000000,20.000000,416.000000,1.000000,1000.000000,165.000000,91.000000,1.000000,471.000000,7.000000,2.000000,89.000000,218.000000,8.000000,0.000000,51.000000,0.000000,76.000000,149.000000,65.000000,14.000000,119.000000,13.000000,86.000000,447.000000,249.000000,660.000000,120.000000,99.000000,2.000000,0.000000,77.000000,0.000000,66.000000,82.000000,70.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.000000,829.000000,317.000000,57.000000,3.000000,230.000000,13.000000,93.000000,7.000000,18.000000,601.000000,611.000000,0.000000,16.000000,224.000000,2.000000,417.000000,981.000000,9.000000,0.000000,392.000000,955.000000,74.000000,296.000000,284.000000,69.000000,1674.000000,277.000000,0.000000,179.000000,1158.000000,8.000000,1.000000,34.000000,138.000000,6.000000,41.000000,354.000000,225.000000,117.000000,149.000000,162.000000,241.000000,35.000000,0.000000,414.000000,467.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,196.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.000000,332.000000,264.000000,545.000000,4.000000,21.000000,23.000000,401.000000,46.000000,24.000000,30.000000,4.000000,0.000000,412.000000,123.000000,56.000000,19.000000,202.000000,608.000000,21.000000,107.000000,196.000000,11.000000,351.000000,700.000000,993.000000,122.000000,233.000000,0.000000,1.000000,16.000000,310.000000,13.000000,114.000000,76.000000,779.000000,55.000000,270.000000,89.000000,37.000000,342.000000,27.000000,208.000000,601.000000,0.000000,110.000000,77.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.000000,2.000000,0.000000,0.000000,27.000000,0.000000,0.000000,0.000000,11.000000,0.000000,1.000000,0.000000
    Mean Firing Rate (Hz),0.218468,0.322072,0.141892,0.515766,0.038288,0.013514,0.000000,0.024775,0.265766,0.342342,0.768018,0.202703,0.000000,3.324324,0.590090,0.522523,0.689189,0.123874,0.319820,0.587838,0.164414,0.704955,0.939189,0.322072,0.193694,0.175676,0.094595,0.060811,0.000000,0.002252,2.328829,0.470721,0.463964,0.015766,0.009009,0.002252,0.990991,0.518018,0.894144,0.114865,0.382883,0.286036,0.691441,0.509009,0.000000,0.006757,0.376126,0.042793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.434685,0.173423,0.033784,0.490991,1.396396,0.002252,0.000000,0.903153,0.049550,0.477477,0.011261,0.101351,0.000000,0.045045,0.936937,0.002252,2.252252,0.371622,0.204955,0.002252,1.060811,0.015766,0.004505,0.200450,0.490991,0.018018,0.000000,0.114865,0.000000,0.171171,0.335586,0.146396,0.031532,0.268018,0.029279,0.193694,1.006757,0.560811,1.486486,0.270270,0.222973,0.004505,0.000000,0.173423,0.000000,0.148649,0.184685,0.157658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033784,1.867117,0.713964,0.128378,0.006757,0.518018,0.029279,0.209459,0.015766,0.040541,1.353604,1.376126,0.000000,0.036036,0.504505,0.004505,0.939189,2.209459,0.020270,0.000000,0.882883,2.150901,0.166667,0.666667,0.639640,0.155405,3.770270,0.623874,0.000000,0.403153,2.608108,0.018018,0.002252,0.076577,0.310811,0.013514,0.092342,0.797297,0.506757,0.263514,0.335586,0.364865,0.542793,0.078829,0.000000,0.932432,1.051802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.515766,0.000000,0.000000,0.000000,0.000000,0.000000,0.002252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.441441,0.002252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.515766,0.747748,0.594595,1.227477,0.009009,0.047297,0.051802,0.903153,0.103604,0.054054,0.067568,0.009009,0.000000,0.927928,0.277027,0.126126,0.042793,0.454955,1.369369,0.047297,0.240991,0.441441,0.024775,0.790541,1.576577,2.236486,0.274775,0.524775,0.000000,0.002252,0.036036,0.698198,0.029279,0.256757,0.171171,1.754505,0.123874,0.608108,0.200450,0.083333,0.770270,0.060811,0.468468,1.353604,0.000000,0.247748,0.173423,0.006757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002252,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011261,0.004505,0.000000,0.000000,0.060811,0.000000,0.000000,0.000000,0.024775,0.000000,0.002252,0.000000
    ISI Coefficient of Variation,1.510610,1.784037,1.407718,2.157551, , , , ,1.764545,1.709404,3.054584,1.762378, ,2.491006,3.120222,2.109461,1.245056,1.007904,2.693155,2.112203,1.408074,2.493446,1.768598,1.759233,1.531525,1.098374,0.995033, , , ,1.876669,1.401850,1.695137, , , ,2.795826,1.365697,2.714852,1.103428,1.814669,1.470431,2.813986,2.353836, , ,1.810997, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2.239026,1.444451, ,2.326532,3.203722, , ,2.051117, ,1.909724, ,1.263815, , ,1.192223, ,1.841403,1.578017,1.631603, ,1.918789, , ,1.526619,0.763423, , ,1.114230, ,1.326024,1.877024,0.989327, ,1.207552, ,1.109868,1.489455,1.492906,2.859391,1.655221,0.977596, , ,1.243053, ,1.360797,1.308097,1.343371, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.530921,2.804737,1.521087, ,2.835943, ,1.890929, , ,2.997495,3.645401, , ,2.679936, ,2.133260,3.200919, , ,2.664966,2.635476,1.207713,1.709760,1.945754,1.219937,2.935210,1.039095, ,2.240549,2.473502, , , ,1.772090, ,0.949132,1.542079,2.523904,1.490408,2.047791,1.661704,1.944532, , ,3.042312,1.865207, , , , , , , , , , , , , ,1.310034, , , , , , , , , , , , , , , ,0.997281, , , , , , , , , , , , , , , , , , , ,2.530934,1.930919,2.178893,2.083550, , , ,1.370674,1.296556, , , , ,4.097196,2.125840,1.023044, ,2.029254,1.563740, ,1.034778,1.952353, ,1.393838,1.252704,1.564872,1.487906,1.365728, , , ,1.211735, ,1.664640,1.492335,2.056690,0.953188,0.910559,1.094401,1.243794,1.952797, ,1.935795,4.323026, ,1.656708,1.113657, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
Electrode Burst Metrics
